# seed = 1, gamma = 1.0, beta = 0.1, dee = 1.0, dcc = 25.0, dec = 50.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 13.29 0.2 376 13.29 0.2 16501 1326.79 0.29 16501 1326.79 0.29 370 72.85 0.29 370 72.85 0.29 270 10 30 270 10 30 18.9 21.0 19.23 0.58
1800.0 356 14.0 0.36 732 27.29 0.36 16786 186933.17 21.33 33287 188259.96 21.33 352 3557.51 21.33 722 3630.36 21.33 270 10 30 540 20 60 18.7 18.9 18.9 0.0
2700.0 310 13.16 0.2 1042 40.45 0.36 16438 1378.2 0.3 49725 189638.16 21.33 310 73.83 0.3 1032 3704.19 21.33 270 10 30 810 30 90 17.6 18.9 18.25 0.05
3600.0 310 13.16 0.2 1352 53.61 0.36 16440 1378.46 0.3 66165 191016.62 21.33 310 73.83 0.3 1342 3778.02 21.33 270 10 30 1080 40 120 17.6 18.7 18.21 0.05
4500.0 376 13.3 0.2 1728 66.91 0.36 16496 1377.81 0.3 82661 192394.43 21.33 370 73.83 0.3 1712 3851.86 21.33 270 10 30 1350 50 150 17.6 18.7 18.21 0.05
5400.0 356 14.0 0.36 2084 80.91 0.36 16824 7976.87 21.43 99485 200371.3 21.43 352 95.32 21.43 2064 3947.18 21.43 270 10 30 1620 60 180 17.6 18.7 18.21 0.05
6300.0 310 13.16 0.2 2394 94.08 0.36 16514 1397.07 0.3 115999 201768.36 21.43 310 74.13 0.3 2374 4021.31 21.43 270 10 30 1890 70 210 17.6 18.7 18.21 0.04
7200.0 310 13.16 0.2 2704 107.24 0.36 16516 1397.4 0.3 132515 203165.76 21.43 310 74.13 0.3 2684 4095.45 21.43 270 10 30 2160 80 240 17.6 18.7 18.23 0.04
8100.0 376 13.31 0.2 3080 120.55 0.36 16574 1397.28 0.3 149089 204563.04 21.43 370 74.14 0.3 3054 4169.58 21.43 270 10 30 2430 90 270 17.6 18.7 18.23 0.04
