# seed = 5, gamma = 1.0, beta = 0.97, dee = 1.0, dcc = 25.0, dec = 50.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 59.72 0.2 376 59.72 0.2 15873 3612.43 0.3 15873 3612.43 0.3 370 75.86 0.3 370 75.86 0.3 9 10 291 9 10 291 18.9 21.0 19.39 0.8
1800.0 356 60.44 0.36 732 120.16 0.36 16159 167970.69 20.52 32032 171583.12 20.52 352 3266.56 20.52 722 3342.42 20.52 9 10 291 18 20 582 18.6 18.9 18.9 0.0
2700.0 310 59.61 0.2 1042 179.77 0.36 15812 3656.54 0.3 47844 175239.66 20.52 310 76.72 0.3 1032 3419.14 20.52 9 10 291 27 30 873 17.7 18.9 18.4 0.03
3600.0 310 59.61 0.2 1352 239.38 0.36 15814 3656.56 0.3 63658 178896.23 20.52 310 76.73 0.3 1342 3495.87 20.52 9 10 291 36 40 1164 17.7 18.9 18.23 0.05
4500.0 376 59.75 0.2 1728 299.13 0.36 15869 3656.34 0.3 79527 182552.57 20.52 370 76.73 0.3 1712 3572.59 20.52 9 10 291 45 50 1455 17.6 18.7 18.23 0.05
5400.0 356 60.45 0.36 2084 359.58 0.36 16194 10048.15 20.62 95721 192600.72 20.62 352 97.41 20.62 2064 3670.01 20.62 9 10 291 54 60 1746 17.6 18.7 18.23 0.05
6300.0 310 59.62 0.2 2394 419.2 0.36 15880 3679.71 0.3 111601 196280.44 20.62 310 77.02 0.3 2374 3747.03 20.62 9 10 291 63 70 2037 17.6 18.7 18.23 0.05
7200.0 310 59.62 0.2 2704 478.82 0.36 15880 3679.98 0.3 127481 199960.42 20.62 310 77.03 0.3 2684 3824.06 20.62 9 10 291 72 80 2328 17.6 18.7 18.26 0.04
8100.0 376 59.76 0.2 3080 538.58 0.36 15939 3679.92 0.3 143420 203640.35 20.62 370 77.03 0.3 3054 3901.09 20.62 9 10 291 81 90 2619 17.6 18.7 18.26 0.04
9000.0 356 60.45 0.36 3436 599.03 0.36 16220 10053.27 20.6 159640 213693.62 20.62 352 97.46 20.6 3406 3998.55 20.62 9 10 291 90 100 2910 17.6 18.7 18.26 0.04
9900.0 310 59.61 0.21 3746 658.64 0.36 15857 3671.29 0.3 175497 217364.91 20.62 310 76.9 0.3 3716 4075.44 20.62 9 10 291 99 110 3201 17.6 18.7 18.23 0.04
