# seed = 10, gamma = 1.0, beta = 0.96, dee = 1.0, dcc = 25.0, dec = 50.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 59.2 0.2 376 59.2 0.2 15323 3410.23 0.29 15323 3410.23 0.29 370 75.05 0.29 370 75.05 0.29 12 10 288 12 10 288 18.9 21.0 19.35 0.75
1800.0 356 59.92 0.36 732 119.12 0.36 15610 151166.66 19.82 30933 154576.89 19.82 352 3052.88 19.82 722 3127.93 19.82 12 10 288 24 20 576 18.6 18.9 18.9 0.0
2700.0 310 59.09 0.2 1042 178.22 0.36 15266 3456.61 0.29 46199 158033.5 19.82 310 76.01 0.29 1032 3203.94 19.82 12 10 288 36 30 864 17.7 18.9 18.4 0.03
3600.0 310 59.09 0.2 1352 237.31 0.36 15265 3456.6 0.29 61464 161490.11 19.82 310 76.0 0.29 1342 3279.93 19.82 12 10 288 48 40 1152 17.6 18.7 18.22 0.05
4500.0 376 59.23 0.2 1728 296.54 0.36 15321 3456.62 0.29 76785 164946.72 19.82 370 76.01 0.29 1712 3355.94 19.82 12 10 288 60 50 1440 17.6 18.7 18.22 0.05
5400.0 356 59.93 0.36 2084 356.48 0.36 15631 9616.04 19.87 92416 174562.76 19.87 352 95.91 19.87 2064 3451.85 19.87 12 10 288 72 60 1728 17.6 18.7 18.22 0.05
6300.0 310 59.1 0.21 2394 415.57 0.36 15301 3471.34 0.3 107717 178034.1 19.87 310 76.19 0.3 2374 3528.04 19.87 12 10 288 84 70 2016 17.6 18.7 18.22 0.05
7200.0 310 59.1 0.21 2704 474.67 0.36 15304 3471.38 0.3 123021 181505.48 19.87 310 76.18 0.3 2684 3604.22 19.87 12 10 288 96 80 2304 17.6 18.7 18.24 0.04
8100.0 376 59.24 0.21 3080 533.91 0.36 15360 3471.35 0.3 138381 184976.83 19.87 370 76.19 0.3 3054 3680.41 19.87 12 10 288 108 90 2592 17.6 18.7 18.24 0.04
9000.0 356 59.93 0.36 3436 593.85 0.36 15642 9614.51 19.86 154023 194591.34 19.87 352 95.85 19.86 3406 3776.26 19.87 12 10 288 120 100 2880 17.6 18.7 18.24 0.04
9900.0 310 59.09 0.21 3746 652.94 0.36 15283 3463.38 0.29 169306 198054.72 19.87 310 76.06 0.29 3716 3852.32 19.87 12 10 288 132 110 3168 17.6 18.7 18.22 0.04
10800.0 310 59.09 0.21 4056 712.03 0.36 15296 3463.43 0.29 184602 201518.15 19.87 310 76.05 0.29 4026 3928.37 19.87 12 10 288 144 120 3456 17.6 18.7 18.14 0.04
11700.0 376 59.23 0.21 4432 771.26 0.36 15354 3463.39 0.29 199956 204981.53 19.87 370 76.06 0.29 4396 4004.44 19.87 12 10 288 156 130 3744 17.6 18.7 18.14 0.04
12600.0 354 59.87 0.36 4786 831.13 0.36 15319 3469.39 0.3 215275 208450.92 19.87 350 76.18 0.3 4746 4080.62 19.87 12 10 288 168 140 4032 17.6 18.7 18.14 0.04
13500.0 310 59.1 0.21 5096 890.23 0.36 15244 3468.95 0.3 230519 211919.87 19.87 310 76.19 0.3 5056 4156.81 19.87 12 10 288 180 150 4320 17.6 18.7 18.13 0.04
14400.0 310 59.1 0.21 5406 949.33 0.36 15242 3468.79 0.3 245761 215388.65 19.87 310 76.18 0.3 5366 4232.99 19.87 12 10 288 192 160 4608 17.6 18.7 18.12 0.04
15300.0 376 59.24 0.21 5782 1008.57 0.36 15302 3468.75 0.3 261063 218857.4 19.87 370 76.19 0.3 5736 4309.18 19.87 12 10 288 204 170 4896 17.6 18.7 18.12 0.04
16200.0 354 59.87 0.36 6136 1068.44 0.36 15273 3467.61 0.3 276336 222325.01 19.87 350 76.16 0.3 6086 4385.34 19.87 12 10 288 216 180 5184 17.6 18.7 18.12 0.04
17100.0 310 59.09 0.21 6446 1127.53 0.36 15242 3458.01 0.29 291578 225783.02 19.87 310 75.97 0.29 6396 4461.31 19.87 12 10 288 228 190 5472 17.6 18.7 18.1 0.03
18000.0 310 59.09 0.21 6756 1186.62 0.36 15244 3458.2 0.29 306822 229241.22 19.87 310 75.96 0.29 6706 4537.27 19.87 12 10 288 240 200 5760 17.6 18.6 18.09 0.04
18900.0 376 59.23 0.21 7132 1245.85 0.36 15302 3458.21 0.29 322124 232699.43 19.87 370 75.97 0.29 7076 4613.24 19.87 12 10 288 252 210 6048 17.6 18.6 18.09 0.04
19800.0 354 59.87 0.36 7486 1305.71 0.36 15272 3459.74 0.29 337396 236159.16 19.87 350 75.99 0.29 7426 4689.24 19.87 12 10 288 264 220 6336 17.6 18.6 18.09 0.04
20700.0 310 59.09 0.21 7796 1364.81 0.36 15240 3464.73 0.29 352636 239623.89 19.87 310 76.11 0.29 7736 4765.34 19.87 12 10 288 276 230 6624 17.6 18.6 18.06 0.03
21600.0 310 59.09 0.21 8106 1423.9 0.36 15240 3464.53 0.29 367876 243088.42 19.87 310 76.09 0.29 8046 4841.44 19.87 12 10 288 288 240 6912 17.6 18.6 18.06 0.03
