# seed = 5, gamma = 1.0, beta = 0.337, dee = 1.0, dcc = 25.0, dec = 50.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 25.88 0.2 376 25.88 0.2 15873 1459.1 0.23 15873 1459.1 0.23 370 65.39 0.23 370 65.39 0.23 199 10 101 199 10 101 18.9 21.0 19.28 0.65
1800.0 356 26.59 0.36 732 52.47 0.36 16159 168002.26 20.52 32032 169461.36 20.52 352 3300.54 20.52 722 3365.92 20.52 199 10 101 398 20 202 18.6 18.9 18.9 0.0
2700.0 310 25.75 0.2 1042 78.23 0.36 15812 1476.59 0.24 47844 170937.95 20.52 310 65.74 0.24 1032 3431.66 20.52 199 10 101 597 30 303 17.7 18.9 18.36 0.04
3600.0 310 25.75 0.2 1352 103.98 0.36 15814 1477.01 0.24 63658 172414.96 20.52 310 65.74 0.24 1342 3497.4 20.52 199 10 101 796 40 404 17.7 18.9 18.23 0.05
4500.0 376 25.89 0.2 1728 129.88 0.36 15869 1476.0 0.24 79527 173890.96 20.52 370 65.74 0.24 1712 3563.15 20.52 199 10 101 995 50 505 17.6 18.7 18.23 0.05
5400.0 356 26.6 0.36 2084 156.47 0.36 16193 7831.72 20.62 95720 181722.68 20.62 352 86.39 20.62 2064 3649.54 20.62 199 10 101 1194 60 606 17.6 18.7 18.23 0.05
6300.0 310 25.76 0.2 2394 182.23 0.36 15881 1487.14 0.24 111601 183209.82 20.62 310 65.91 0.24 2374 3715.44 20.62 199 10 101 1393 70 707 17.6 18.7 18.24 0.04
7200.0 310 25.76 0.2 2704 207.98 0.36 15880 1486.98 0.24 127481 184696.79 20.62 310 65.91 0.24 2684 3781.35 20.62 199 10 101 1592 80 808 17.6 18.7 18.26 0.04
8100.0 376 25.9 0.2 3080 233.88 0.36 15939 1490.93 0.24 143420 186187.72 20.62 370 65.99 0.24 3054 3847.33 20.62 199 10 101 1791 90 909 17.6 18.7 18.26 0.04
9000.0 356 26.59 0.36 3436 260.48 0.36 16219 7831.65 20.6 159639 194019.37 20.62 352 86.43 20.6 3406 3933.76 20.62 199 10 101 1990 100 1010 17.6 18.7 18.26 0.04
9900.0 310 25.75 0.2 3746 286.23 0.36 15860 1482.44 0.24 175499 195501.81 20.62 310 65.86 0.24 3716 3999.62 20.62 199 10 101 2189 110 1111 17.6 18.7 18.23 0.04
10800.0 310 25.75 0.2 4056 311.98 0.36 15869 1484.51 0.24 191368 196986.32 20.62 310 65.86 0.24 4026 4065.49 20.62 199 10 101 2388 120 1212 17.6 18.7 18.15 0.05
