# seed = 7, gamma = 1.0, beta = 0.97, dee = 1.0, dcc = 25.0, dec = 50.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 59.7 0.2 376 59.7 0.2 14730 3226.9 0.28 14730 3226.9 0.28 370 73.73 0.28 370 73.73 0.28 9 10 291 9 10 291 18.9 21.0 19.44 0.84
1800.0 356 60.41 0.36 732 120.11 0.36 15019 135372.31 19.07 29749 138599.21 19.07 352 2824.53 19.07 722 2898.26 19.07 9 10 291 18 20 582 18.8 18.9 18.9 0.0
2700.0 310 59.59 0.2 1042 179.7 0.36 14671 3264.85 0.28 44420 141864.06 19.07 310 74.55 0.28 1032 2972.81 19.07 9 10 291 27 30 873 17.7 18.9 18.42 0.03
3600.0 310 59.59 0.2 1352 239.29 0.36 14671 3264.83 0.28 59091 145128.89 19.07 310 74.55 0.28 1342 3047.36 19.07 9 10 291 36 40 1164 17.6 18.7 18.23 0.05
4500.0 376 59.73 0.2 1728 299.01 0.36 14725 3264.85 0.28 73816 148393.74 19.07 370 74.55 0.28 1712 3121.92 19.07 9 10 291 45 50 1455 17.6 18.7 18.23 0.05
5400.0 356 60.42 0.36 2084 359.44 0.36 15046 9202.44 19.15 88862 157596.18 19.15 352 93.76 19.15 2064 3215.67 19.15 9 10 291 54 60 1746 17.6 18.7 18.23 0.05
6300.0 310 59.59 0.2 2394 419.03 0.36 14728 3282.27 0.28 103590 160878.44 19.15 310 74.76 0.28 2374 3290.43 19.15 9 10 291 63 70 2037 17.6 18.7 18.23 0.05
7200.0 310 59.59 0.2 2704 478.63 0.36 14728 3282.49 0.28 118318 164160.93 19.15 310 74.76 0.28 2684 3365.18 19.15 9 10 291 72 80 2328 17.6 18.7 18.25 0.04
8100.0 376 59.74 0.2 3080 538.36 0.36 14788 3282.47 0.28 133106 167443.41 19.15 370 74.76 0.28 3054 3439.94 19.15 9 10 291 81 90 2619 17.6 18.7 18.25 0.04
9000.0 356 60.43 0.36 3436 598.79 0.36 15077 9205.92 19.16 148183 176649.33 19.16 352 93.66 19.16 3406 3533.6 19.16 9 10 291 90 100 2910 17.6 18.7 18.25 0.04
9900.0 310 59.59 0.21 3746 658.38 0.36 14733 3280.77 0.28 162916 179930.1 19.16 310 74.74 0.28 3716 3608.34 19.16 9 10 291 99 110 3201 17.6 18.7 18.23 0.04
10800.0 310 59.59 0.21 4056 717.97 0.36 14737 3280.94 0.28 177653 183211.05 19.16 310 74.74 0.28 4026 3683.08 19.16 9 10 291 108 120 3492 17.6 18.7 18.15 0.05
11700.0 376 59.73 0.21 4432 777.7 0.36 14796 3280.98 0.28 192449 186492.03 19.16 370 74.74 0.28 4396 3757.82 19.16 9 10 291 117 130 3783 17.6 18.7 18.15 0.05
12600.0 354 60.37 0.36 4786 838.07 0.36 14743 3284.06 0.28 207192 189776.09 19.16 350 74.82 0.28 4746 3832.64 19.16 9 10 291 126 140 4074 17.6 18.7 18.15 0.05
13500.0 310 59.59 0.21 5096 897.67 0.36 14677 3283.48 0.28 221869 193059.57 19.16 310 74.81 0.28 5056 3907.46 19.16 9 10 291 135 150 4365 17.6 18.7 18.15 0.04
14400.0 310 59.59 0.21 5406 957.26 0.36 14676 3283.25 0.28 236545 196342.82 19.16 310 74.81 0.28 5366 3982.27 19.16 9 10 291 144 160 4656 17.6 18.7 18.14 0.04
15300.0 376 59.74 0.21 5782 1016.99 0.36 14736 3283.28 0.28 251281 199626.1 19.16 370 74.82 0.28 5736 4057.09 19.16 9 10 291 153 170 4947 17.6 18.7 18.14 0.04
16200.0 354 60.37 0.36 6136 1077.36 0.36 14706 3289.47 0.28 265987 202915.57 19.16 350 74.96 0.28 6086 4132.04 19.16 9 10 291 162 180 5238 17.6 18.7 18.14 0.04
17100.0 310 59.59 0.21 6446 1136.95 0.36 14676 3282.57 0.28 280663 206198.14 19.16 310 74.8 0.28 6396 4206.84 19.16 9 10 291 171 190 5529 17.6 18.7 18.12 0.04
18000.0 310 59.59 0.21 6756 1196.54 0.36 14682 3282.98 0.28 295345 209481.12 19.16 310 74.8 0.28 6706 4281.64 19.16 9 10 291 180 200 5820 17.6 18.6 18.11 0.04
18900.0 376 59.73 0.21 7132 1256.27 0.36 14741 3282.97 0.28 310086 212764.09 19.16 370 74.8 0.28 7076 4356.44 19.16 9 10 291 189 210 6111 17.6 18.6 18.11 0.04
19800.0 354 60.36 0.36 7486 1316.63 0.36 14707 3285.27 0.28 324793 216049.36 19.16 350 74.86 0.28 7426 4431.3 19.16 9 10 291 198 220 6402 17.6 18.6 18.11 0.04
20700.0 310 59.59 0.21 7796 1376.22 0.36 14676 3287.84 0.28 339469 219337.2 19.16 310 74.91 0.28 7736 4506.22 19.16 9 10 291 207 230 6693 17.6 18.6 18.08 0.03
21600.0 310 59.59 0.21 8106 1435.81 0.36 14677 3287.84 0.28 354146 222625.04 19.16 310 74.92 0.28 8046 4581.13 19.16 9 10 291 216 240 6984 17.6 18.6 18.08 0.03
22500.0 376 59.73 0.21 8482 1495.55 0.36 14737 3287.85 0.28 368883 225912.89 19.16 370 74.92 0.28 8416 4656.05 19.16 9 10 291 225 250 7275 17.6 18.6 18.08 0.03
