# seed = 3, gamma = 1.0, beta = 0.67, dee = 1.0, dcc = 25.0, dec = 50.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 43.65 0.2 376 43.65 0.2 15972 2319.39 0.24 15972 2319.39 0.24 370 65.16 0.24 370 65.16 0.24 99 10 201 99 10 201 18.9 21.0 19.29 0.66
1800.0 356 44.37 0.36 732 88.03 0.36 16258 170104.85 20.63 32230 172424.24 20.63 352 3313.2 20.63 722 3378.36 20.63 99 10 201 198 20 402 18.6 18.9 18.9 0.0
2700.0 310 43.54 0.2 1042 131.56 0.36 15914 2342.31 0.24 48144 174766.55 20.63 310 65.61 0.24 1032 3443.97 20.63 99 10 201 297 30 603 17.6 18.9 18.3 0.05
3600.0 310 43.54 0.2 1352 175.1 0.36 15915 2342.92 0.24 64059 177109.47 20.63 310 65.61 0.24 1342 3509.58 20.63 99 10 201 396 40 804 17.6 18.9 18.24 0.05
4500.0 376 43.68 0.2 1728 218.78 0.36 15971 2342.91 0.24 80030 179452.39 20.63 370 65.61 0.24 1712 3575.19 20.63 99 10 201 495 50 1005 17.6 18.7 18.24 0.05
5400.0 356 44.38 0.36 2084 263.16 0.36 16282 8739.43 20.69 96312 188191.81 20.69 352 86.32 20.69 2064 3661.51 20.69 99 10 201 594 60 1206 17.6 18.7 18.24 0.05
6300.0 310 43.54 0.2 2394 306.7 0.36 15960 2350.48 0.24 112272 190542.29 20.69 310 65.69 0.24 2374 3727.2 20.69 99 10 201 693 70 1407 17.6 18.7 18.24 0.05
7200.0 310 43.54 0.2 2704 350.24 0.36 15963 2350.71 0.24 128235 192893.0 20.69 310 65.7 0.24 2684 3792.89 20.69 99 10 201 792 80 1608 17.6 18.7 18.25 0.04
8100.0 376 43.68 0.2 3080 393.92 0.36 16020 2350.69 0.24 144255 195243.69 20.69 370 65.7 0.24 3054 3858.59 20.69 99 10 201 891 90 1809 17.6 18.7 18.25 0.04
9000.0 356 44.38 0.36 3436 438.3 0.36 16304 8739.92 20.69 160559 203983.61 20.69 352 86.31 20.69 3406 3944.9 20.69 99 10 201 990 100 2010 17.6 18.7 18.25 0.04
9900.0 310 43.54 0.2 3746 481.84 0.36 15948 2350.81 0.24 176507 206334.43 20.69 310 65.72 0.24 3716 4010.61 20.69 99 10 201 1089 110 2211 17.6 18.7 18.24 0.04
10800.0 310 43.54 0.2 4056 525.37 0.36 15956 2351.26 0.24 192463 208685.68 20.69 310 65.72 0.24 4026 4076.33 20.69 99 10 201 1188 120 2412 17.6 18.7 18.16 0.05
11700.0 376 43.68 0.2 4432 569.05 0.36 16016 2351.22 0.24 208479 211036.9 20.69 370 65.72 0.24 4396 4142.05 20.69 99 10 201 1287 130 2613 17.6 18.7 18.16 0.05
12600.0 354 44.32 0.36 4786 613.37 0.36 15980 2352.64 0.24 224459 213389.55 20.69 350 65.77 0.24 4746 4207.82 20.69 99 10 201 1386 140 2814 17.6 18.7 18.16 0.05
13500.0 310 43.54 0.2 5096 656.91 0.36 15900 2349.4 0.24 240359 215738.95 20.69 310 65.77 0.24 5056 4273.59 20.69 99 10 201 1485 150 3015 17.6 18.7 18.15 0.04
14400.0 310 43.54 0.2 5406 700.45 0.36 15897 2349.84 0.24 256256 218088.79 20.69 310 65.77 0.24 5366 4339.36 20.69 99 10 201 1584 160 3216 17.6 18.7 18.14 0.05
15300.0 376 43.68 0.2 5782 744.13 0.36 15956 2349.8 0.24 272212 220438.59 20.69 370 65.77 0.24 5736 4405.12 20.69 99 10 201 1683 170 3417 17.6 18.7 18.14 0.05
16200.0 354 44.31 0.36 6136 788.45 0.36 15930 2346.26 0.24 288142 222784.85 20.69 350 65.7 0.24 6086 4470.83 20.69 99 10 201 1782 180 3618 17.6 18.7 18.14 0.04
17100.0 310 43.53 0.2 6446 831.98 0.36 15896 2344.0 0.24 304038 225128.85 20.69 310 65.65 0.24 6396 4536.48 20.69 99 10 201 1881 190 3819 17.6 18.7 18.12 0.04
18000.0 310 43.53 0.2 6756 875.51 0.36 15899 2344.25 0.24 319937 227473.09 20.69 310 65.65 0.24 6706 4602.14 20.69 99 10 201 1980 200 4020 17.6 18.7 18.11 0.04
18900.0 376 43.68 0.2 7132 919.19 0.36 15957 2344.2 0.24 335894 229817.29 20.69 370 65.65 0.24 7076 4667.79 20.69 99 10 201 2079 210 4221 17.6 18.6 18.11 0.04
19800.0 354 44.31 0.36 7486 963.51 0.36 15928 2346.79 0.24 351822 232164.09 20.69 350 65.72 0.24 7426 4733.51 20.69 99 10 201 2178 220 4422 17.6 18.6 18.11 0.04
20700.0 310 43.54 0.2 7796 1007.04 0.36 15897 2346.55 0.24 367719 234510.63 20.69 310 65.71 0.24 7736 4799.22 20.69 99 10 201 2277 230 4623 17.6 18.6 18.08 0.03
21600.0 310 43.54 0.2 8106 1050.58 0.36 15901 2346.79 0.24 383620 236857.42 20.69 310 65.72 0.24 8046 4864.94 20.69 99 10 201 2376 240 4824 17.6 18.6 18.07 0.03
22500.0 376 43.68 0.2 8482 1094.26 0.36 15960 2346.75 0.24 399580 239204.17 20.69 370 65.72 0.24 8416 4930.66 20.69 99 10 201 2475 250 5025 17.6 18.6 18.07 0.03
23400.0 354 44.32 0.36 8836 1138.58 0.36 15922 2348.26 0.24 415502 241552.43 20.69 350 65.76 0.24 8766 4996.42 20.69 99 10 201 2574 260 5226 17.6 18.6 18.07 0.03
24300.0 310 43.54 0.2 9146 1182.12 0.36 15881 2350.32 0.24 431383 243902.75 20.69 310 65.8 0.24 9076 5062.22 20.69 99 10 201 2673 270 5427 17.5 18.6 18.06 0.03
25200.0 310 43.54 0.2 9456 1225.66 0.36 15886 2350.76 0.24 447269 246253.51 20.69 310 65.81 0.24 9386 5128.03 20.69 99 10 201 2772 280 5628 17.5 18.6 18.04 0.03
26100.0 376 43.69 0.2 9832 1269.35 0.36 15946 2350.72 0.24 463215 248604.23 20.69 370 65.81 0.24 9756 5193.83 20.69 99 10 201 2871 290 5829 17.5 18.6 18.04 0.03
27000.0 354 44.32 0.36 10186 1313.66 0.36 15915 2350.36 0.24 479130 250954.59 20.69 350 65.81 0.24 10106 5259.64 20.69 99 10 201 2970 300 6030 17.5 18.6 18.04 0.03
27900.0 310 43.54 0.2 10496 1357.2 0.36 15885 2348.56 0.24 495015 253303.15 20.69 310 65.75 0.24 10416 5325.4 20.69 99 10 201 3069 310 6231 17.5 18.6 18.01 0.03
28800.0 310 43.54 0.2 10806 1400.74 0.36 15893 2348.79 0.24 510908 255651.94 20.69 310 65.76 0.24 10726 5391.15 20.69 99 10 201 3168 320 6432 17.5 18.6 18.0 0.03
29700.0 376 43.68 0.2 11182 1444.43 0.36 15949 2348.55 0.24 526857 258000.49 20.69 370 65.76 0.24 11096 5456.91 20.69 99 10 201 3267 330 6633 17.5 18.6 18.0 0.03
30600.0 354 44.32 0.36 11536 1488.74 0.36 15910 2346.99 0.24 542767 260347.48 20.69 350 65.76 0.24 11446 5522.67 20.69 99 10 201 3366 340 6834 17.5 18.6 18.0 0.03
31500.0 310 43.54 0.2 11846 1532.28 0.36 15880 2350.12 0.24 558647 262697.6 20.69 310 65.8 0.24 11756 5588.47 20.69 99 10 201 3465 350 7035 17.4 18.6 17.97 0.03
32400.0 310 43.54 0.2 12156 1575.83 0.36 15889 2350.96 0.24 574536 265048.56 20.69 310 65.81 0.24 12066 5654.28 20.69 99 10 201 3564 360 7236 17.4 18.6 17.96 0.03
33300.0 376 43.69 0.2 12532 1619.51 0.36 15947 2350.92 0.24 590483 267399.48 20.69 370 65.81 0.24 12436 5720.08 20.69 99 10 201 3663 370 7437 17.4 18.5 17.96 0.03
34200.0 354 44.32 0.36 12886 1663.83 0.36 15908 2349.96 0.24 606391 269749.45 20.69 350 65.81 0.24 12786 5785.89 20.69 99 10 201 3762 380 7638 17.4 18.5 17.95 0.03
35100.0 310 43.54 0.2 13196 1707.37 0.36 15874 2349.32 0.24 622265 272098.77 20.69 310 65.8 0.24 13096 5851.7 20.69 99 10 201 3861 390 7839 17.4 18.5 17.93 0.03
36000.0 310 43.54 0.2 13506 1750.91 0.36 15886 2350.56 0.24 638151 274449.33 20.69 310 65.81 0.24 13406 5917.5 20.69 99 10 201 3960 400 8040 17.4 18.5 17.91 0.03
36900.0 376 43.69 0.2 13882 1794.6 0.36 15946 2350.52 0.24 654097 276799.85 20.69 370 65.81 0.24 13776 5983.31 20.69 99 10 201 4059 410 8241 17.4 18.5 17.91 0.03
37800.0 354 44.31 0.36 14236 1838.91 0.36 15900 2345.12 0.24 669997 279144.96 20.69 350 65.72 0.24 14126 6049.03 20.69 99 10 201 4158 420 8442 17.4 18.5 17.91 0.03
38700.0 310 43.54 0.2 14546 1882.45 0.36 15866 2344.87 0.24 685863 281489.83 20.69 310 65.72 0.24 14436 6114.75 20.69 99 10 201 4257 430 8643 17.3 18.5 17.89 0.03
39600.0 310 43.54 0.2 14856 1925.99 0.36 15879 2345.71 0.24 701742 283835.55 20.69 310 65.72 0.24 14746 6180.47 20.69 99 10 201 4356 440 8844 17.3 18.5 17.87 0.04
40500.0 376 43.68 0.2 15232 1969.67 0.36 15938 2345.67 0.24 717680 286181.22 20.69 370 65.72 0.24 15116 6246.18 20.69 99 10 201 4455 450 9045 17.3 18.5 17.87 0.04
41400.0 354 44.32 0.36 15586 2013.99 0.36 15901 2349.36 0.24 733581 288530.58 20.69 350 65.81 0.24 15466 6311.99 20.69 99 10 201 4554 460 9246 17.3 18.5 17.87 0.04
42300.0 310 43.54 0.2 15896 2057.53 0.36 15870 2346.62 0.24 749451 290877.2 20.69 310 65.76 0.24 15776 6377.75 20.69 99 10 201 4653 470 9447 17.3 18.5 17.85 0.04
43200.0 310 43.54 0.2 16206 2101.07 0.36 15885 2347.46 0.24 765336 293224.65 20.69 310 65.76 0.24 16086 6443.51 20.69 99 10 201 4752 480 9648 17.2 18.5 17.83 0.04
44100.0 376 43.68 0.2 16582 2144.75 0.36 15944 2347.22 0.24 781280 295571.87 20.69 370 65.76 0.24 16456 6509.26 20.69 99 10 201 4851 490 9849 17.2 18.4 17.83 0.04
45000.0 354 44.32 0.36 16936 2189.06 0.36 15902 2346.66 0.24 797182 297918.53 20.69 350 65.76 0.24 16806 6575.02 20.69 99 10 201 4950 500 10050 17.2 18.4 17.83 0.04
45900.0 310 43.54 0.2 17246 2232.6 0.36 15864 2346.45 0.24 813046 300264.99 20.69 310 65.74 0.24 17116 6640.77 20.69 99 10 201 5049 510 10251 17.2 18.5 17.8 0.05
46800.0 310 43.54 0.2 17556 2276.14 0.36 15884 2347.7 0.24 828930 302612.69 20.69 310 65.75 0.24 17426 6706.51 20.69 99 10 201 5148 520 10452 17.2 18.5 17.79 0.05
47700.0 376 43.68 0.2 17932 2319.83 0.36 15944 2347.66 0.24 844874 304960.34 20.69 370 65.75 0.24 17796 6772.26 20.69 99 10 201 5247 530 10653 17.2 18.5 17.79 0.05
48600.0 354 44.32 0.36 18286 2364.14 0.36 15900 2346.1 0.24 860774 307306.44 20.69 350 65.75 0.24 18146 6838.01 20.69 99 10 201 5346 540 10854 17.2 18.5 17.79 0.05
49500.0 310 43.54 0.2 18596 2407.68 0.36 15872 2350.12 0.24 876646 309656.56 20.69 310 65.8 0.24 18456 6903.81 20.69 99 10 201 5445 550 11055 17.1 18.5 17.75 0.06
50400.0 310 43.54 0.2 18906 2451.23 0.36 15883 2350.96 0.24 892529 312007.52 20.69 310 65.81 0.24 18766 6969.62 20.69 99 10 201 5544 560 11256 17.1 18.5 17.74 0.07
51300.0 376 43.69 0.2 19282 2494.91 0.36 15941 2350.72 0.24 908470 314358.24 20.69 370 65.81 0.24 19136 7035.42 20.69 99 10 201 5643 570 11457 17.1 18.5 17.74 0.07
52200.0 354 44.32 0.36 19636 2539.23 0.36 15892 2348.76 0.24 924362 316707.0 20.69 350 65.81 0.24 19486 7101.23 20.69 99 10 201 5742 580 11658 17.1 18.5 17.74 0.07
