# seed = 8, gamma = 1.0, beta = 0.7, dee = 1.0, dcc = 25.0, dec = 50.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 45.25 0.2 376 45.25 0.2 15771 2491.88 0.24 15771 2491.88 0.24 370 66.65 0.24 370 66.65 0.24 90 10 210 90 10 210 18.9 21.0 19.31 0.69
1800.0 356 45.97 0.36 732 91.22 0.36 16060 164974.42 20.39 31831 167466.3 20.39 352 3238.91 20.39 722 3305.56 20.39 90 10 210 180 20 420 18.9 18.9 18.9 0.0
2700.0 310 45.14 0.2 1042 136.36 0.36 15712 2514.87 0.25 47543 169981.17 20.39 310 67.1 0.25 1032 3372.66 20.39 90 10 210 270 30 630 17.6 18.9 18.29 0.06
3600.0 310 45.14 0.2 1352 181.5 0.36 15712 2514.91 0.25 63255 172496.07 20.39 310 67.11 0.25 1342 3439.77 20.39 90 10 210 360 40 840 17.6 18.9 18.24 0.05
4500.0 376 45.28 0.2 1728 226.77 0.36 15768 2514.47 0.25 79023 175010.55 20.39 370 67.1 0.25 1712 3506.87 20.39 90 10 210 450 50 1050 17.6 18.7 18.24 0.05
5400.0 356 45.98 0.36 2084 272.75 0.36 16084 8839.65 20.45 95107 183850.2 20.45 352 87.6 20.45 2064 3594.47 20.45 90 10 210 540 60 1260 17.6 18.7 18.24 0.05
6300.0 310 45.14 0.2 2394 317.89 0.36 15761 2526.43 0.25 110868 186376.63 20.45 310 67.25 0.25 2374 3661.71 20.45 90 10 210 630 70 1470 17.6 18.7 18.24 0.05
7200.0 310 45.14 0.2 2704 363.03 0.36 15759 2526.48 0.25 126627 188903.11 20.45 310 67.25 0.25 2684 3728.96 20.45 90 10 210 720 80 1680 17.6 18.7 18.25 0.04
8100.0 376 45.28 0.2 3080 408.31 0.36 15814 2526.44 0.25 142441 191429.55 20.45 370 67.25 0.25 3054 3796.21 20.45 90 10 210 810 90 1890 17.6 18.7 18.25 0.04
9000.0 356 45.98 0.36 3436 454.29 0.36 16113 8854.47 20.48 158554 200284.02 20.48 352 87.66 20.48 3406 3883.87 20.48 90 10 210 900 100 2100 17.6 18.7 18.25 0.04
9900.0 310 45.14 0.2 3746 499.42 0.36 15775 2531.98 0.25 174329 202816.0 20.48 310 67.3 0.25 3716 3951.17 20.48 90 10 210 990 110 2310 17.6 18.7 18.23 0.04
10800.0 310 45.14 0.2 4056 544.56 0.36 15776 2531.6 0.25 190105 205347.6 20.48 310 67.3 0.25 4026 4018.48 20.48 90 10 210 1080 120 2520 17.6 18.7 18.15 0.05
11700.0 376 45.28 0.2 4432 589.85 0.36 15836 2531.6 0.25 205941 207879.2 20.48 370 67.3 0.25 4396 4085.78 20.48 90 10 210 1170 130 2730 17.6 18.7 18.15 0.05
12600.0 354 45.92 0.36 4786 635.76 0.36 15793 2533.35 0.25 221734 210412.55 20.48 350 67.35 0.25 4746 4153.13 20.48 90 10 210 1260 140 2940 17.6 18.7 18.15 0.05
13500.0 310 45.14 0.2 5096 680.9 0.36 15724 2531.55 0.25 237458 212944.09 20.48 310 67.34 0.25 5056 4220.47 20.48 90 10 210 1350 150 3150 17.6 18.7 18.15 0.05
14400.0 310 45.14 0.2 5406 726.04 0.36 15727 2531.75 0.25 253185 215475.84 20.48 310 67.35 0.25 5366 4287.82 20.48 90 10 210 1440 160 3360 17.6 18.7 18.13 0.05
15300.0 376 45.28 0.2 5782 771.33 0.36 15786 2531.55 0.25 268971 218007.39 20.48 370 67.34 0.25 5736 4355.16 20.48 90 10 210 1530 170 3570 17.6 18.7 18.13 0.05
16200.0 354 45.91 0.36 6136 817.24 0.36 15757 2524.71 0.25 284728 220532.1 20.48 350 67.25 0.25 6086 4422.41 20.48 90 10 210 1620 180 3780 17.6 18.7 18.13 0.05
17100.0 310 45.13 0.2 6446 862.38 0.36 15717 2521.64 0.25 300445 223053.75 20.48 310 67.18 0.25 6396 4489.59 20.48 90 10 210 1710 190 3990 17.6 18.7 18.11 0.04
18000.0 310 45.13 0.2 6756 907.51 0.36 15720 2521.83 0.25 316165 225575.58 20.48 310 67.19 0.25 6706 4556.78 20.48 90 10 210 1800 200 4200 17.6 18.6 18.1 0.04
18900.0 376 45.28 0.2 7132 952.79 0.36 15779 2521.84 0.25 331944 228097.43 20.48 370 67.18 0.25 7076 4623.96 20.48 90 10 210 1890 210 4410 17.6 18.6 18.1 0.04
19800.0 354 45.91 0.36 7486 998.7 0.36 15753 2526.5 0.25 347697 230623.93 20.48 350 67.29 0.25 7426 4691.25 20.48 90 10 210 1980 220 4620 17.6 18.6 18.1 0.04
20700.0 310 45.14 0.2 7796 1043.84 0.36 15721 2527.3 0.25 363418 233151.22 20.48 310 67.28 0.25 7736 4758.54 20.48 90 10 210 2070 230 4830 17.6 18.6 18.08 0.03
21600.0 310 45.14 0.2 8106 1088.98 0.36 15723 2527.5 0.25 379141 235678.73 20.48 310 67.29 0.25 8046 4825.82 20.48 90 10 210 2160 240 5040 17.6 18.6 18.07 0.03
22500.0 376 45.28 0.2 8482 1134.26 0.36 15783 2527.5 0.25 394924 238206.22 20.48 370 67.28 0.25 8416 4893.11 20.48 90 10 210 2250 250 5250 17.6 18.6 18.07 0.03
23400.0 354 45.92 0.36 8836 1180.18 0.36 15751 2528.23 0.25 410675 240734.46 20.48 350 67.32 0.25 8766 4960.43 20.48 90 10 210 2340 260 5460 17.6 18.6 18.07 0.03
24300.0 310 45.14 0.2 9146 1225.32 0.36 15717 2531.77 0.25 426392 243266.23 20.48 310 67.37 0.25 9076 5027.8 20.48 90 10 210 2430 270 5670 17.5 18.6 18.05 0.03
25200.0 310 45.14 0.2 9456 1270.46 0.36 15723 2532.59 0.25 442115 245798.81 20.48 310 67.38 0.25 9386 5095.18 20.48 90 10 210 2520 280 5880 17.5 18.6 18.03 0.03
