# seed = 2, gamma = 1.0, beta = 0.5, dee = 1.0, dcc = 25.0, dec = 50.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 34.58 0.2 376 34.58 0.2 15284 1691.19 0.21 15284 1691.19 0.21 370 62.73 0.21 370 62.73 0.21 150 10 150 150 10 150 18.9 21.0 19.29 0.66
1800.0 356 35.29 0.36 732 69.86 0.36 15569 150243.45 19.76 30853 151934.64 19.76 352 3060.54 19.76 722 3123.27 19.76 150 10 150 300 20 300 18.7 18.9 18.9 0.0
2700.0 310 34.45 0.2 1042 104.31 0.36 15223 1702.09 0.21 46076 153636.74 19.76 310 62.97 0.21 1032 3186.24 19.76 150 10 150 450 30 450 17.6 18.9 18.27 0.06
3600.0 310 34.45 0.2 1352 138.77 0.36 15221 1701.86 0.21 61297 155338.6 19.76 310 62.96 0.21 1342 3249.2 19.76 150 10 150 600 40 600 17.6 18.7 18.22 0.05
4500.0 376 34.59 0.2 1728 173.36 0.36 15277 1701.7 0.21 76574 157040.3 19.76 370 62.97 0.21 1712 3312.17 19.76 150 10 150 750 50 750 17.6 18.7 18.22 0.05
5400.0 356 35.29 0.36 2084 208.65 0.36 15606 7831.24 19.86 92180 164871.53 19.86 352 82.85 19.86 2064 3395.02 19.86 150 10 150 900 60 900 17.6 18.7 18.22 0.05
6300.0 310 34.46 0.2 2394 243.11 0.36 15298 1710.36 0.21 107478 166581.9 19.86 310 63.06 0.21 2374 3458.07 19.86 150 10 150 1050 70 1050 17.6 18.7 18.23 0.05
7200.0 310 34.46 0.2 2704 277.56 0.36 15295 1710.12 0.21 122773 168292.02 19.86 310 63.05 0.21 2684 3521.13 19.86 150 10 150 1200 80 1200 17.6 18.7 18.25 0.04
8100.0 376 34.6 0.2 3080 312.16 0.36 15353 1709.97 0.21 138126 170001.99 19.86 370 63.06 0.21 3054 3584.18 19.86 150 10 150 1350 90 1350 17.6 18.7 18.25 0.04
