# seed = 6, gamma = 1.0, beta = 0.99, dee = 1.0, dcc = 25.0, dec = 50.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 60.79 0.2 376 60.79 0.2 15589 3577.92 0.29 15589 3577.92 0.29 370 75.81 0.29 370 75.81 0.29 3 10 297 3 10 297 18.9 21.0 19.45 0.85
1800.0 356 61.51 0.36 732 122.3 0.36 15876 159949.12 20.19 31465 163527.04 20.19 352 3165.08 20.19 722 3240.89 20.19 3 10 297 6 20 594 18.8 18.9 18.9 0.0
2700.0 310 60.68 0.21 1042 182.98 0.36 15534 3625.49 0.3 46999 167152.53 20.19 310 76.77 0.3 1032 3317.66 20.19 3 10 297 9 30 891 17.7 18.9 18.42 0.03
3600.0 310 60.68 0.21 1352 243.66 0.36 15534 3625.44 0.3 62533 170777.97 20.19 310 76.77 0.3 1342 3394.43 20.19 3 10 297 12 40 1188 17.7 18.9 18.23 0.06
4500.0 376 60.82 0.21 1728 304.48 0.36 15589 3625.5 0.3 78122 174403.47 20.19 370 76.77 0.3 1712 3471.21 20.19 3 10 297 15 50 1485 17.6 18.7 18.23 0.06
5400.0 356 61.52 0.36 2084 366.0 0.36 15904 9906.44 20.26 94026 184309.91 20.26 352 97.08 20.26 2064 3568.28 20.26 3 10 297 18 60 1782 17.6 18.7 18.23 0.06
6300.0 310 60.68 0.21 2394 426.68 0.36 15581 3634.77 0.3 109607 187944.68 20.26 310 76.84 0.3 2374 3645.12 20.26 3 10 297 21 70 2079 17.6 18.7 18.24 0.05
7200.0 310 60.68 0.21 2704 487.37 0.36 15584 3634.7 0.3 125191 191579.37 20.26 310 76.84 0.3 2684 3721.96 20.26 3 10 297 24 80 2376 17.6 18.7 18.25 0.04
8100.0 376 60.83 0.21 3080 548.19 0.36 15641 3634.78 0.3 140832 195214.15 20.26 370 76.84 0.3 3054 3798.8 20.26 3 10 297 27 90 2673 17.6 18.7 18.25 0.04
