# seed = 5, gamma = 1.0, beta = 0.94, dee = 1.0, dcc = 25.0, dec = 50.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 58.13 0.2 376 58.13 0.2 15873 3480.41 0.29 15873 3480.41 0.29 370 74.7 0.29 370 74.7 0.29 18 10 282 18 10 282 18.9 21.0 19.39 0.79
1800.0 356 58.85 0.36 732 116.98 0.36 16159 167970.89 20.52 32032 171451.3 20.52 352 3268.06 20.52 722 3342.77 20.52 18 10 282 36 20 564 18.6 18.9 18.9 0.0
2700.0 310 58.02 0.2 1042 174.99 0.36 15812 3523.0 0.3 47844 174974.3 20.52 310 75.55 0.3 1032 3418.31 20.52 18 10 282 54 30 846 17.7 18.9 18.4 0.03
3600.0 310 58.02 0.2 1352 233.01 0.36 15814 3523.25 0.3 63658 178497.55 20.52 310 75.56 0.3 1342 3493.87 20.52 18 10 282 72 40 1128 17.7 18.9 18.23 0.05
4500.0 376 58.16 0.2 1728 291.17 0.36 15869 3523.0 0.3 79527 182020.55 20.52 370 75.55 0.3 1712 3569.42 20.52 18 10 282 90 50 1410 17.6 18.7 18.23 0.05
5400.0 356 58.86 0.36 2084 350.03 0.36 16194 9912.77 20.62 95721 191933.32 20.62 352 96.23 20.62 2064 3665.65 20.62 18 10 282 108 60 1692 17.6 18.7 18.23 0.05
6300.0 310 58.02 0.2 2394 408.05 0.36 15880 3544.07 0.3 111601 195477.39 20.62 310 75.82 0.3 2374 3741.47 20.62 18 10 282 126 70 1974 17.6 18.7 18.24 0.05
7200.0 310 58.02 0.2 2704 466.07 0.36 15880 3544.33 0.3 127481 199021.71 20.62 310 75.83 0.3 2684 3817.3 20.62 18 10 282 144 80 2256 17.6 18.7 18.26 0.04
8100.0 376 58.17 0.2 3080 524.24 0.36 15939 3544.28 0.3 143420 202565.99 20.62 370 75.82 0.3 3054 3893.12 20.62 18 10 282 162 90 2538 17.6 18.7 18.26 0.04
9000.0 356 58.86 0.36 3436 583.1 0.36 16220 9916.01 20.6 159640 212482.01 20.62 352 96.25 20.6 3406 3989.37 20.62 18 10 282 180 100 2820 17.6 18.7 18.26 0.04
9900.0 310 58.02 0.21 3746 641.12 0.36 15857 3535.95 0.3 175497 216017.95 20.62 310 75.69 0.3 3716 4065.06 20.62 18 10 282 198 110 3102 17.6 18.7 18.23 0.04
10800.0 310 58.02 0.21 4056 699.14 0.36 15869 3536.38 0.3 191366 219554.34 20.62 310 75.69 0.3 4026 4140.74 20.62 18 10 282 216 120 3384 17.6 18.7 18.15 0.05
11700.0 376 58.16 0.21 4432 757.3 0.36 15929 3536.37 0.3 207295 223090.71 20.62 370 75.69 0.3 4396 4216.43 20.62 18 10 282 234 130 3666 17.6 18.7 18.15 0.05
12600.0 354 58.8 0.36 4786 816.1 0.36 15890 3541.56 0.3 223185 226632.26 20.62 350 75.79 0.3 4746 4292.23 20.62 18 10 282 252 140 3948 17.6 18.7 18.15 0.05
13500.0 310 58.02 0.21 5096 874.12 0.36 15826 3541.14 0.3 239011 230173.41 20.62 310 75.79 0.3 5056 4368.01 20.62 18 10 282 270 150 4230 17.6 18.7 18.14 0.04
14400.0 310 58.02 0.21 5406 932.14 0.36 15826 3541.36 0.3 254837 233714.76 20.62 310 75.79 0.3 5366 4443.8 20.62 18 10 282 288 160 4512 17.6 18.7 18.13 0.05
15300.0 376 58.17 0.21 5782 990.31 0.36 15885 3541.35 0.3 270722 237256.11 20.62 370 75.79 0.3 5736 4519.6 20.62 18 10 282 306 170 4794 17.6 18.7 18.13 0.04
16200.0 354 58.8 0.36 6136 1049.11 0.36 15857 3541.04 0.3 286579 240797.15 20.62 350 75.79 0.3 6086 4595.39 20.62 18 10 282 324 180 5076 17.6 18.7 18.13 0.04
17100.0 310 58.02 0.2 6446 1107.12 0.36 15819 3533.49 0.3 302398 244330.64 20.62 310 75.64 0.3 6396 4671.02 20.62 18 10 282 342 190 5358 17.6 18.7 18.11 0.04
18000.0 310 58.02 0.2 6756 1165.14 0.36 15823 3533.51 0.3 318221 247864.15 20.62 310 75.64 0.3 6706 4746.66 20.62 18 10 282 360 200 5640 17.6 18.7 18.1 0.04
