# seed = 1, gamma = 1.0, beta = 0.337, dee = 1.0, dcc = 25.0, dec = 50.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 25.88 0.2 376 25.88 0.2 16501 1557.33 0.24 16501 1557.33 0.24 370 65.39 0.24 370 65.39 0.24 199 10 101 199 10 101 18.9 21.0 19.25 0.62
1800.0 356 26.6 0.36 732 52.48 0.36 16786 186918.17 21.33 33287 188475.5 21.33 352 3545.34 21.33 722 3610.73 21.33 199 10 101 398 20 202 18.9 18.9 18.9 0.0
2700.0 310 25.76 0.2 1042 78.24 0.36 16438 1581.83 0.24 49725 190057.33 21.33 310 65.87 0.24 1032 3676.6 21.33 199 10 101 597 30 303 17.6 18.9 18.26 0.05
3600.0 310 25.76 0.2 1352 104.0 0.36 16440 1582.18 0.24 66165 191639.51 21.33 310 65.87 0.24 1342 3742.47 21.33 199 10 101 796 40 404 17.6 18.7 18.21 0.05
4500.0 376 25.9 0.2 1728 129.9 0.36 16496 1581.43 0.24 82661 193220.94 21.33 370 65.87 0.24 1712 3808.34 21.33 199 10 101 995 50 505 17.6 18.7 18.21 0.05
5400.0 356 26.6 0.36 2084 156.51 0.36 16824 8190.33 21.43 99485 201411.27 21.43 352 87.34 21.43 2064 3895.67 21.43 199 10 101 1194 60 606 17.6 18.7 18.21 0.05
6300.0 310 25.76 0.2 2394 182.27 0.36 16514 1593.14 0.24 115999 203004.41 21.43 310 66.03 0.24 2374 3961.7 21.43 199 10 101 1393 70 707 17.6 18.7 18.21 0.04
7200.0 310 25.76 0.2 2704 208.03 0.36 16516 1593.25 0.24 132515 204597.65 21.43 310 66.03 0.24 2684 4027.73 21.43 199 10 101 1592 80 808 17.6 18.7 18.23 0.04
8100.0 376 25.91 0.2 3080 233.94 0.36 16574 1593.35 0.24 149089 206191.0 21.43 370 66.03 0.24 3054 4093.76 21.43 199 10 101 1791 90 909 17.6 18.7 18.23 0.04
9000.0 356 26.6 0.36 3436 260.55 0.36 16855 8188.58 21.42 165944 214379.58 21.43 352 87.32 21.42 3406 4181.09 21.43 199 10 101 1990 100 1010 17.6 18.7 18.23 0.04
9900.0 310 25.76 0.2 3746 286.31 0.36 16498 1586.32 0.24 182442 215965.9 21.43 310 65.9 0.24 3716 4246.98 21.43 199 10 101 2189 110 1111 17.6 18.7 18.22 0.04
10800.0 310 25.76 0.2 4056 312.07 0.36 16502 1586.61 0.24 198944 217552.51 21.43 310 65.89 0.24 4026 4312.87 21.43 199 10 101 2388 120 1212 17.6 18.7 18.13 0.04
11700.0 376 25.9 0.2 4432 337.97 0.36 16561 1586.73 0.24 215505 219139.25 21.43 370 65.9 0.24 4396 4378.77 21.43 199 10 101 2587 130 1313 17.6 18.7 18.13 0.04
12600.0 354 26.54 0.36 4786 364.51 0.36 16522 1588.17 0.24 232027 220727.42 21.43 350 65.97 0.24 4746 4444.74 21.43 199 10 101 2786 140 1414 17.6 18.7 18.13 0.04
13500.0 310 25.76 0.2 5096 390.27 0.36 16437 1582.09 0.24 248464 222309.51 21.43 310 65.97 0.24 5056 4510.71 21.43 199 10 101 2985 150 1515 17.6 18.7 18.13 0.04
14400.0 310 25.76 0.2 5406 416.04 0.36 16435 1581.77 0.24 264899 223891.28 21.43 310 65.96 0.24 5366 4576.67 21.43 199 10 101 3184 160 1616 17.6 18.7 18.12 0.04
15300.0 376 25.91 0.2 5782 441.94 0.36 16495 1581.9 0.24 281394 225473.18 21.43 370 65.97 0.24 5736 4642.64 21.43 199 10 101 3383 170 1717 17.6 18.7 18.12 0.04
16200.0 354 26.54 0.36 6136 468.48 0.36 16470 1578.14 0.24 297864 227051.32 21.43 350 65.91 0.24 6086 4708.55 21.43 199 10 101 3582 180 1818 17.6 18.7 18.12 0.04
17100.0 310 25.76 0.2 6446 494.24 0.36 16433 1576.57 0.24 314297 228627.88 21.43 310 65.86 0.24 6396 4774.4 21.43 199 10 101 3781 190 1919 17.6 18.7 18.1 0.03
18000.0 310 25.76 0.2 6756 520.0 0.36 16437 1577.27 0.24 330734 230205.15 21.43 310 65.85 0.24 6706 4840.26 21.43 199 10 101 3980 200 2020 17.6 18.6 18.09 0.04
18900.0 376 25.9 0.2 7132 545.9 0.36 16497 1577.37 0.24 347231 231782.52 21.43 370 65.86 0.24 7076 4906.12 21.43 199 10 101 4179 210 2121 17.6 18.6 18.09 0.04
19800.0 354 26.54 0.36 7486 572.43 0.36 16471 1579.61 0.24 363702 233362.13 21.43 350 65.92 0.24 7426 4972.04 21.43 199 10 101 4378 220 2222 17.6 18.6 18.09 0.04
20700.0 310 25.76 0.2 7796 598.2 0.36 16436 1580.1 0.24 380138 234942.23 21.43 310 65.92 0.24 7736 5037.96 21.43 199 10 101 4577 230 2323 17.6 18.6 18.07 0.03
21600.0 310 25.76 0.2 8106 623.96 0.36 16438 1580.01 0.24 396576 236522.25 21.43 310 65.92 0.24 8046 5103.88 21.43 199 10 101 4776 240 2424 17.6 18.6 18.06 0.03
22500.0 376 25.9 0.2 8482 649.86 0.36 16497 1579.91 0.24 413073 238102.15 21.43 370 65.92 0.24 8416 5169.81 21.43 199 10 101 4975 250 2525 17.6 18.6 18.06 0.03
23400.0 354 26.54 0.36 8836 676.4 0.36 16463 1579.93 0.24 429536 239682.08 21.43 350 65.96 0.24 8766 5235.77 21.43 199 10 101 5174 260 2626 17.6 18.6 18.06 0.03
24300.0 310 25.76 0.2 9146 702.16 0.36 16421 1582.06 0.24 445957 241264.15 21.43 310 66.01 0.24 9076 5301.77 21.43 199 10 101 5373 270 2727 17.5 18.6 18.05 0.03
25200.0 310 25.76 0.2 9456 727.93 0.36 16428 1582.95 0.24 462385 242847.09 21.43 310 66.0 0.24 9386 5367.77 21.43 199 10 101 5572 280 2828 17.5 18.6 18.02 0.03
26100.0 376 25.91 0.2 9832 753.83 0.36 16487 1582.87 0.24 478872 244429.96 21.43 370 66.01 0.24 9756 5433.78 21.43 199 10 101 5771 290 2929 17.5 18.6 18.02 0.03
27000.0 354 26.54 0.36 10186 780.38 0.36 16459 1581.75 0.24 495331 246011.71 21.43 350 66.01 0.24 10106 5499.79 21.43 199 10 101 5970 300 3030 17.5 18.6 18.02 0.03
27900.0 310 25.76 0.2 10496 806.14 0.36 16430 1580.9 0.24 511761 247592.61 21.43 310 65.96 0.24 10416 5565.75 21.43 199 10 101 6169 310 3131 17.5 18.6 18.0 0.03
28800.0 310 25.76 0.2 10806 831.9 0.36 16436 1581.79 0.24 528197 249174.4 21.43 310 65.96 0.24 10726 5631.71 21.43 199 10 101 6368 320 3232 17.5 18.6 17.99 0.03
29700.0 376 25.91 0.2 11182 857.8 0.36 16495 1581.7 0.24 544692 250756.1 21.43 370 65.96 0.24 11096 5697.67 21.43 199 10 101 6567 330 3333 17.5 18.6 17.99 0.03
30600.0 354 26.54 0.36 11536 884.34 0.36 16458 1579.39 0.24 561150 252335.5 21.43 350 65.96 0.24 11446 5763.63 21.43 199 10 101 6766 340 3434 17.5 18.6 17.99 0.03
31500.0 310 25.76 0.2 11846 910.11 0.36 16425 1582.66 0.24 577575 253918.16 21.43 310 66.01 0.24 11756 5829.64 21.43 199 10 101 6965 350 3535 17.4 18.6 17.96 0.03
32400.0 310 25.76 0.2 12156 935.87 0.36 16431 1583.15 0.24 594006 255501.3 21.43 310 66.0 0.24 12066 5895.64 21.43 199 10 101 7164 360 3636 17.4 18.5 17.95 0.03
33300.0 376 25.91 0.2 12532 961.78 0.36 16490 1583.07 0.24 610496 257084.37 21.43 370 66.01 0.24 12436 5961.65 21.43 199 10 101 7363 370 3737 17.4 18.5 17.95 0.03
34200.0 354 26.54 0.36 12886 988.32 0.36 16456 1581.15 0.24 626952 258665.52 21.43 350 66.01 0.24 12786 6027.65 21.43 199 10 101 7562 380 3838 17.4 18.5 17.95 0.03
35100.0 310 25.76 0.2 13196 1014.09 0.36 16420 1581.66 0.24 643372 260247.18 21.43 310 66.01 0.24 13096 6093.66 21.43 199 10 101 7761 390 3939 17.4 18.5 17.93 0.03
36000.0 310 25.76 0.2 13506 1039.85 0.36 16434 1583.35 0.24 659806 261830.53 21.43 310 66.0 0.24 13406 6159.66 21.43 199 10 101 7960 400 4040 17.4 18.5 17.91 0.03
36900.0 376 25.91 0.2 13882 1065.76 0.36 16494 1583.47 0.24 676300 263413.99 21.43 370 66.01 0.24 13776 6225.67 21.43 199 10 101 8159 410 4141 17.4 18.5 17.91 0.03
37800.0 354 26.54 0.36 14236 1092.29 0.36 16457 1576.64 0.24 692757 264990.63 21.43 350 65.92 0.24 14126 6291.59 21.43 199 10 101 8358 420 4242 17.4 18.5 17.91 0.03
38700.0 310 25.76 0.2 14546 1118.06 0.36 16411 1576.14 0.24 709168 266566.77 21.43 310 65.92 0.24 14436 6357.52 21.43 199 10 101 8557 430 4343 17.3 18.5 17.89 0.03
39600.0 310 25.76 0.2 14856 1143.82 0.36 16426 1578.03 0.24 725594 268144.81 21.43 310 65.92 0.24 14746 6423.44 21.43 199 10 101 8756 440 4444 17.3 18.5 17.87 0.04
40500.0 376 25.9 0.2 15232 1169.72 0.36 16483 1577.55 0.24 742077 269722.35 21.43 370 65.93 0.24 15116 6489.36 21.43 199 10 101 8955 450 4545 17.3 18.5 17.87 0.04
41400.0 354 26.54 0.36 15586 1196.26 0.36 16456 1580.75 0.24 758533 271303.1 21.43 350 66.01 0.24 15466 6555.37 21.43 199 10 101 9154 460 4646 17.3 18.5 17.87 0.04
42300.0 310 25.76 0.2 15896 1222.02 0.36 16421 1578.83 0.24 774954 272881.93 21.43 310 65.96 0.24 15776 6621.33 21.43 199 10 101 9353 470 4747 17.3 18.5 17.85 0.04
43200.0 310 25.76 0.2 16206 1247.79 0.36 16430 1580.13 0.24 791384 274462.06 21.43 310 65.96 0.24 16086 6687.28 21.43 199 10 101 9552 480 4848 17.2 18.4 17.83 0.05
44100.0 376 25.91 0.2 16582 1273.69 0.36 16490 1580.23 0.24 807874 276042.29 21.43 370 65.96 0.24 16456 6753.24 21.43 199 10 101 9751 490 4949 17.2 18.4 17.83 0.05
45000.0 354 26.54 0.36 16936 1300.23 0.36 16450 1577.73 0.24 824324 277620.02 21.43 350 65.96 0.24 16806 6819.2 21.43 199 10 101 9950 500 5050 17.2 18.4 17.83 0.05
45900.0 310 25.76 0.2 17246 1325.99 0.36 16413 1578.02 0.24 840737 279198.04 21.43 310 65.96 0.24 17116 6885.16 21.43 199 10 101 10149 510 5151 17.2 18.5 17.81 0.05
46800.0 310 25.76 0.2 17556 1351.76 0.36 16424 1579.11 0.24 857161 280777.15 21.43 310 65.95 0.24 17426 6951.11 21.43 199 10 101 10348 520 5252 17.2 18.5 17.8 0.06
47700.0 376 25.91 0.2 17932 1377.66 0.36 16483 1579.02 0.24 873644 282356.17 21.43 370 65.96 0.24 17796 7017.07 21.43 199 10 101 10547 530 5353 17.2 18.5 17.8 0.06
48600.0 354 26.54 0.36 18286 1404.2 0.36 16444 1576.11 0.24 890088 283932.29 21.43 350 65.95 0.24 18146 7083.02 21.43 199 10 101 10746 540 5454 17.2 18.5 17.8 0.06
49500.0 310 25.76 0.2 18596 1429.96 0.36 16416 1580.46 0.24 906504 285512.75 21.43 310 66.01 0.24 18456 7149.03 21.43 199 10 101 10945 550 5555 17.1 18.5 17.77 0.06
50400.0 310 25.76 0.2 18906 1455.73 0.36 16435 1582.75 0.24 922939 287095.5 21.43 310 66.0 0.24 18766 7215.03 21.43 199 10 101 11144 560 5656 17.1 18.5 17.75 0.07
51300.0 376 25.91 0.2 19282 1481.64 0.36 16495 1582.87 0.24 939434 288678.37 21.43 370 66.01 0.24 19136 7281.04 21.43 199 10 101 11343 570 5757 17.1 18.5 17.75 0.07
