# seed = 5, gamma = 1.0, beta = 0.66, dee = 10.0, dcc = 100.0, dec = 50.0, dsCnd = 50.0, dLocalhost = 0.02, hostBroker = EDGE 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 17.82 0.06 376 17.82 0.06 15873 1574.6 0.16 15873 1574.6 0.16 370 32.96 0.16 370 32.96 0.16 102 10 198 102 10 198 18.9 21.0 19.39 0.8
1800.0 356 18.54 0.36 732 36.36 0.36 16159 167956.7 20.38 32032 169531.3 20.38 352 3264.91 20.38 722 3297.88 20.38 102 10 198 204 20 396 18.6 18.9 18.9 0.0
2700.0 310 17.7 0.06 1042 54.06 0.36 15812 1628.51 0.16 47844 171159.81 20.38 310 34.04 0.16 1032 3331.91 20.38 102 10 198 306 30 594 17.7 18.9 18.41 0.03
3600.0 310 17.7 0.06 1352 71.76 0.36 15814 1628.77 0.16 63658 172788.58 20.38 310 34.03 0.16 1342 3365.95 20.38 102 10 198 408 40 792 17.6 18.7 18.23 0.05
4500.0 376 17.84 0.06 1728 89.61 0.36 15869 1628.62 0.16 79527 174417.2 20.38 370 34.04 0.16 1712 3399.99 20.38 102 10 198 510 50 990 17.6 18.7 18.23 0.05
5400.0 356 18.55 0.36 2084 108.15 0.36 16194 7979.39 20.48 95721 182396.59 20.48 352 54.58 20.48 2064 3454.57 20.48 102 10 198 612 60 1188 17.6 18.7 18.23 0.05
6300.0 310 17.71 0.06 2394 125.86 0.36 15880 1649.57 0.17 111601 184046.17 20.48 310 34.39 0.17 2374 3488.96 20.48 102 10 198 714 70 1386 17.6 18.7 18.23 0.05
7200.0 310 17.71 0.06 2704 143.56 0.36 15880 1649.52 0.17 127481 185695.68 20.48 310 34.39 0.17 2684 3523.35 20.48 102 10 198 816 80 1584 17.6 18.7 18.26 0.04
8100.0 376 17.85 0.06 3080 161.42 0.36 15939 1649.58 0.17 143420 187345.27 20.48 370 34.39 0.17 3054 3557.74 20.48 102 10 198 918 90 1782 17.6 18.7 18.26 0.04
9000.0 356 18.55 0.36 3436 179.96 0.36 16220 7980.48 20.46 159640 195325.74 20.48 352 54.65 20.46 3406 3612.4 20.48 102 10 198 1020 100 1980 17.6 18.7 18.26 0.04
9900.0 310 17.7 0.06 3746 197.66 0.36 15857 1639.76 0.17 175497 196965.51 20.48 310 34.21 0.17 3716 3646.61 20.48 102 10 198 1122 110 2178 17.6 18.7 18.23 0.04
10800.0 310 17.7 0.06 4056 215.37 0.36 15869 1640.41 0.17 191366 198605.92 20.48 310 34.21 0.17 4026 3680.82 20.48 102 10 198 1224 120 2376 17.6 18.7 18.15 0.05
11700.0 376 17.85 0.06 4432 233.21 0.36 15929 1640.39 0.17 207295 200246.31 20.48 370 34.22 0.17 4396 3715.04 20.48 102 10 198 1326 130 2574 17.6 18.7 18.15 0.05
12600.0 354 18.48 0.36 4786 251.7 0.36 15890 1644.46 0.17 223185 201890.76 20.48 350 34.3 0.17 4746 3749.34 20.48 102 10 198 1428 140 2772 17.6 18.7 18.15 0.05
13500.0 310 17.71 0.06 5096 269.4 0.36 15826 1643.79 0.17 239011 203534.55 20.48 310 34.31 0.17 5056 3783.65 20.48 102 10 198 1530 150 2970 17.6 18.7 18.14 0.04
14400.0 310 17.71 0.06 5406 287.11 0.36 15826 1643.66 0.17 254837 205178.21 20.48 310 34.3 0.17 5366 3817.96 20.48 102 10 198 1632 160 3168 17.6 18.7 18.13 0.05
15300.0 376 17.85 0.06 5782 304.96 0.36 15885 1643.69 0.17 270722 206821.89 20.48 370 34.31 0.17 5736 3852.26 20.48 102 10 198 1734 170 3366 17.6 18.7 18.13 0.04
16200.0 354 18.48 0.36 6136 323.44 0.36 15857 1643.01 0.17 286579 208464.9 20.48 350 34.3 0.17 6086 3886.56 20.48 102 10 198 1836 180 3564 17.6 18.7 18.13 0.04
17100.0 310 17.7 0.06 6446 341.14 0.36 15819 1634.78 0.17 302398 210099.68 20.48 310 34.13 0.17 6396 3920.7 20.48 102 10 198 1938 190 3762 17.6 18.7 18.11 0.04
18000.0 310 17.7 0.06 6756 358.84 0.36 15823 1634.98 0.17 318221 211734.66 20.48 310 34.13 0.17 6706 3954.83 20.48 102 10 198 2040 200 3960 17.6 18.7 18.1 0.04
18900.0 376 17.85 0.06 7132 376.69 0.36 15883 1634.97 0.17 334104 213369.63 20.48 370 34.14 0.17 7076 3988.97 20.48 102 10 198 2142 210 4158 17.6 18.6 18.1 0.04
19800.0 354 18.48 0.36 7486 395.17 0.36 15858 1634.78 0.17 349962 215004.41 20.48 350 34.13 0.17 7426 4023.1 20.48 102 10 198 2244 220 4356 17.6 18.6 18.1 0.04
20700.0 310 17.7 0.06 7796 412.87 0.36 15818 1639.41 0.17 365780 216643.82 20.48 310 34.23 0.17 7736 4057.33 20.48 102 10 198 2346 230 4554 17.6 18.6 18.08 0.03
21600.0 310 17.7 0.06 8106 430.57 0.36 15823 1639.66 0.17 381603 218283.47 20.48 310 34.23 0.17 8046 4091.55 20.48 102 10 198 2448 240 4752 17.6 18.6 18.07 0.03
22500.0 376 17.85 0.06 8482 448.42 0.36 15882 1639.51 0.17 397485 219922.99 20.48 370 34.23 0.17 8416 4125.79 20.48 102 10 198 2550 250 4950 17.6 18.6 18.07 0.03
23400.0 354 18.48 0.36 8836 466.9 0.36 15853 1643.99 0.17 413338 221566.98 20.48 350 34.32 0.17 8766 4160.11 20.48 102 10 198 2652 260 5148 17.6 18.6 18.07 0.03
24300.0 310 17.71 0.06 9146 484.61 0.36 15809 1646.95 0.17 429147 223213.93 20.48 310 34.38 0.17 9076 4194.49 20.48 102 10 198 2754 270 5346 17.5 18.6 18.05 0.03
25200.0 310 17.71 0.06 9456 502.32 0.36 15815 1647.22 0.17 444962 224861.15 20.48 310 34.38 0.17 9386 4228.87 20.48 102 10 198 2856 280 5544 17.5 18.6 18.04 0.03
26100.0 376 17.85 0.06 9832 520.17 0.36 15874 1647.26 0.17 460836 226508.41 20.48 370 34.39 0.17 9756 4263.26 20.48 102 10 198 2958 290 5742 17.5 18.6 18.04 0.03
27000.0 354 18.48 0.36 10186 538.65 0.36 15846 1647.02 0.17 476682 228155.44 20.48 350 34.38 0.17 10106 4297.64 20.48 102 10 198 3060 300 5940 17.5 18.6 18.04 0.03
