# seed = 5, gamma = 0.0, beta = 0.33, dee = 0.1, dcc = 5.0, dec = 10.0, dsCnd = 500.0, dLocalhost = 0.02, hostBroker = EDGE 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 52.15 0.5 376 52.15 0.5 15873 2830.31 0.53 15873 2830.31 0.53 370 158.6 0.53 370 158.6 0.53 211 0 99 211 0 99 18.9 21.0 19.23 0.59
1800.0 356 52.86 0.5 732 105.01 0.5 16159 168406.15 20.82 32032 171236.46 20.82 352 3373.81 20.82 722 3532.41 20.82 211 0 99 422 0 198 18.6 18.9 18.9 0.0
2700.0 310 52.02 0.5 1042 157.03 0.5 15813 2854.42 0.54 47845 174090.87 20.82 310 158.99 0.54 1032 3691.4 20.82 211 0 99 633 0 297 17.8 18.9 18.35 0.05
3600.0 310 52.02 0.5 1352 209.04 0.5 15814 2854.91 0.54 63659 176945.78 20.82 310 158.99 0.54 1342 3850.39 20.82 211 0 99 844 0 396 17.7 18.9 18.24 0.05
4500.0 376 52.16 0.5 1728 261.2 0.5 15869 2852.45 0.54 79528 179798.23 20.82 370 159.05 0.54 1712 4009.45 20.82 211 0 99 1055 0 495 17.6 18.7 18.23 0.05
5400.0 356 52.87 0.5 2084 314.07 0.5 16192 9233.79 20.92 95720 189032.02 20.92 352 179.98 20.92 2064 4189.42 20.92 211 0 99 1266 0 594 17.6 18.7 18.23 0.05
6300.0 310 52.02 0.5 2394 366.09 0.5 15881 2866.3 0.54 111601 191898.32 20.92 310 159.16 0.54 2374 4348.58 20.92 211 0 99 1477 0 693 17.6 18.7 18.24 0.04
7200.0 310 52.02 0.5 2704 418.11 0.5 15880 2865.83 0.54 127481 194764.16 20.92 310 159.16 0.54 2684 4507.75 20.92 211 0 99 1688 0 792 17.6 18.7 18.26 0.04
8100.0 376 52.16 0.5 3080 470.27 0.5 15939 2866.33 0.54 143420 197630.48 20.92 370 159.28 0.54 3054 4667.02 20.92 211 0 99 1899 0 891 17.6 18.7 18.26 0.04
9000.0 356 52.87 0.5 3436 523.14 0.5 16219 9236.2 20.9 159639 206866.69 20.92 352 180.03 20.9 3406 4847.05 20.92 211 0 99 2110 0 990 17.6 18.7 18.26 0.04
9900.0 310 52.02 0.5 3746 575.16 0.5 15862 2859.54 0.54 175501 209726.23 20.92 310 159.15 0.54 3716 5006.2 20.92 211 0 99 2321 0 1089 17.6 18.7 18.23 0.04
10800.0 310 52.02 0.5 4056 627.17 0.5 15869 2863.69 0.54 191370 212589.92 20.92 310 159.15 0.54 4026 5165.35 20.92 211 0 99 2532 0 1188 17.6 18.7 18.15 0.05
11700.0 376 52.16 0.5 4432 679.33 0.5 15929 2864.16 0.54 207299 215454.08 20.92 370 159.27 0.54 4396 5324.62 20.92 211 0 99 2743 0 1287 17.6 18.7 18.15 0.05
12600.0 354 52.79 0.5 4786 732.13 0.5 15888 2858.26 0.54 223187 218312.34 20.92 350 159.23 0.54 4746 5483.85 20.92 211 0 99 2954 0 1386 17.6 18.7 18.15 0.05
