# seed = 5, gamma = 0.0, beta = 1.0, dee = 0.1, dcc = 100.0, dec = 1000.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 347.33 1.15 376 347.33 1.15 15873 18002.01 1.25 15873 18002.01 1.25 370 372.05 1.25 370 372.05 1.25 10 0 300 10 0 300 18.9 21.0 19.39 0.8
1800.0 356 348.15 1.15 732 695.47 1.15 16159 171297.91 21.47 32032 189299.92 21.47 352 3335.73 21.47 722 3707.78 21.47 10 0 300 20 0 600 18.9 18.9 18.9 0.0
2700.0 310 347.22 1.16 1042 1042.7 1.16 15812 18053.94 1.26 47844 207353.86 21.47 310 372.49 1.26 1032 4080.27 21.47 10 0 300 30 0 900 18.0 18.9 18.42 0.03
3600.0 310 347.22 1.16 1352 1389.92 1.16 15814 18053.97 1.26 63658 225407.83 21.47 310 372.49 1.26 1342 4452.76 21.47 10 0 300 40 0 1200 17.7 18.9 18.24 0.05
4500.0 376 347.38 1.16 1728 1737.29 1.16 15869 18054.55 1.26 79527 243462.38 21.47 370 373.09 1.26 1712 4825.85 21.47 10 0 300 50 0 1500 17.6 18.7 18.23 0.05
5400.0 356 348.16 1.16 2084 2085.46 1.16 16194 24738.26 21.57 95721 268200.64 21.57 352 394.54 21.57 2064 5220.39 21.57 10 0 300 60 0 1800 17.6 18.7 18.23 0.05
6300.0 310 347.23 1.16 2394 2432.69 1.16 15880 18118.42 1.26 111601 286319.06 21.57 310 372.84 1.26 2374 5593.23 21.57 10 0 300 70 0 2100 17.6 18.7 18.23 0.05
7200.0 310 347.23 1.16 2704 2779.92 1.16 15880 18118.48 1.26 127481 304437.53 21.57 310 372.85 1.26 2684 5966.08 21.57 10 0 300 80 0 2400 17.6 18.7 18.26 0.04
8100.0 376 347.37 1.16 3080 3127.29 1.16 15939 18119.03 1.26 143420 322556.57 21.57 370 373.44 1.26 3054 6339.53 21.57 10 0 300 90 0 2700 17.6 18.7 18.26 0.04
9000.0 356 348.16 1.16 3436 3475.45 1.16 16220 24777.56 21.55 159640 347334.13 21.57 352 394.6 21.55 3406 6734.12 21.57 10 0 300 100 0 3000 17.6 18.7 18.26 0.04
9900.0 310 347.22 1.16 3746 3822.67 1.16 15856 18096.51 1.26 175496 365430.64 21.57 310 372.61 1.26 3716 7106.73 21.57 10 0 300 110 0 3300 17.6 18.7 18.24 0.04
10800.0 310 347.22 1.16 4056 4169.9 1.16 15869 18096.52 1.26 191365 383527.16 21.57 310 372.61 1.26 4026 7479.34 21.57 10 0 300 120 0 3600 17.6 18.7 18.15 0.05
11700.0 376 347.37 1.16 4432 4517.26 1.16 15929 18097.13 1.26 207294 401624.29 21.57 370 373.21 1.26 4396 7852.56 21.57 10 0 300 130 0 3900 17.6 18.7 18.15 0.05
12600.0 354 348.0 1.16 4786 4865.26 1.16 15891 18102.63 1.26 223185 419726.91 21.57 350 373.13 1.26 4746 8225.68 21.57 10 0 300 140 0 4200 17.6 18.7 18.15 0.05
13500.0 310 347.23 1.16 5096 5212.49 1.16 15825 18102.24 1.26 239010 437829.15 21.57 310 372.72 1.26 5056 8598.41 21.57 10 0 300 150 0 4500 17.6 18.7 18.14 0.04
14400.0 310 347.23 1.16 5406 5559.72 1.16 15826 18102.23 1.26 254836 455931.38 21.57 310 372.73 1.26 5366 8971.13 21.57 10 0 300 160 0 4800 17.6 18.7 18.13 0.05
15300.0 376 347.37 1.16 5782 5907.09 1.16 15885 18102.84 1.26 270721 474034.22 21.57 370 373.32 1.26 5736 9344.46 21.57 10 0 300 170 0 5100 17.6 18.7 18.13 0.04
16200.0 354 348.0 1.16 6136 6255.09 1.16 15858 18102.12 1.26 286579 492136.35 21.57 350 373.12 1.26 6086 9717.57 21.57 10 0 300 180 0 5400 17.6 18.7 18.13 0.04
17100.0 310 347.22 1.16 6446 6602.31 1.16 15819 18094.02 1.26 302398 510230.36 21.57 310 372.56 1.26 6396 10090.13 21.57 10 0 300 190 0 5700 17.6 18.7 18.11 0.04
18000.0 310 347.22 1.16 6756 6949.53 1.16 15823 18094.06 1.26 318221 528324.42 21.57 310 372.57 1.26 6706 10462.7 21.57 10 0 300 200 0 6000 17.6 18.7 18.1 0.04
18900.0 376 347.36 1.16 7132 7296.89 1.16 15883 18094.61 1.26 334104 546419.03 21.57 370 373.16 1.26 7076 10835.86 21.57 10 0 300 210 0 6300 17.6 18.6 18.1 0.04
19800.0 354 348.0 1.16 7486 7644.89 1.16 15858 18094.19 1.26 349962 564513.22 21.57 350 372.96 1.26 7426 11208.82 21.57 10 0 300 220 0 6600 17.6 18.6 18.1 0.04
20700.0 310 347.22 1.16 7796 7992.11 1.16 15818 18098.28 1.26 365780 582611.5 21.57 310 372.64 1.26 7736 11581.47 21.57 10 0 300 230 0 6900 17.6 18.6 18.08 0.03
21600.0 310 347.22 1.16 8106 8339.33 1.16 15823 18098.28 1.26 381603 600709.78 21.57 310 372.65 1.26 8046 11954.12 21.57 10 0 300 240 0 7200 17.6 18.6 18.07 0.03
22500.0 376 347.37 1.16 8482 8686.7 1.16 15882 18098.89 1.26 397485 618808.67 21.57 370 373.25 1.26 8416 12327.36 21.57 10 0 300 250 0 7500 17.6 18.6 18.07 0.03
23400.0 354 348.0 1.16 8836 9034.7 1.16 15853 18103.27 1.26 413338 636911.94 21.57 350 373.14 1.26 8766 12700.5 21.57 10 0 300 260 0 7800 17.6 18.6 18.07 0.03
24300.0 310 347.23 1.16 9146 9381.93 1.16 15809 18106.47 1.26 429147 655018.42 21.57 310 372.81 1.26 9076 13073.31 21.57 10 0 300 270 0 8100 17.6 18.6 18.05 0.03
25200.0 310 347.23 1.16 9456 9729.16 1.16 15815 18106.46 1.26 444962 673124.88 21.57 310 372.81 1.26 9386 13446.12 21.57 10 0 300 280 0 8400 17.5 18.6 18.04 0.03
26100.0 376 347.37 1.16 9832 10076.53 1.16 15874 18107.08 1.26 460836 691231.96 21.57 370 373.41 1.26 9756 13819.53 21.57 10 0 300 290 0 8700 17.5 18.6 18.04 0.03
27000.0 354 348.01 1.16 10186 10424.54 1.16 15845 18106.87 1.26 476681 709338.83 21.57 350 373.21 1.26 10106 14192.74 21.57 10 0 300 300 0 9000 17.5 18.6 18.04 0.03
27900.0 310 347.23 1.16 10496 10771.77 1.16 15816 18101.36 1.26 492497 727440.19 21.57 310 372.71 1.26 10416 14565.44 21.57 10 0 300 310 0 9300 17.5 18.6 18.0 0.03
28800.0 310 347.23 1.16 10806 11118.99 1.16 15821 18101.34 1.26 508318 745541.53 21.57 310 372.71 1.26 10726 14938.15 21.57 10 0 300 320 0 9600 17.5 18.6 17.99 0.03
29700.0 376 347.37 1.16 11182 11466.36 1.16 15879 18101.96 1.26 524197 763643.5 21.57 370 373.31 1.26 11096 15311.46 21.57 10 0 300 330 0 9900 17.5 18.6 17.99 0.03
30600.0 354 348.0 1.16 11536 11814.36 1.16 15840 18101.74 1.26 540037 781745.24 21.57 350 373.11 1.26 11446 15684.57 21.57 10 0 300 340 0 10200 17.5 18.6 17.99 0.03
31500.0 310 347.23 1.16 11846 12161.59 1.16 15806 18106.47 1.26 555843 799851.72 21.57 310 372.81 1.26 11756 16057.38 21.57 10 0 300 350 0 10500 17.5 18.6 17.97 0.03
