# seed = 9, gamma = 0.33, beta = 0.33, dee = 10.0, dcc = 25.0, dec = 10.0, dsCnd = 500.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 56.37 0.51 376 56.37 0.51 14874 2805.96 0.53 14874 2805.96 0.53 370 160.63 0.53 370 160.63 0.53 208 3 99 208 3 99 18.9 21.0 19.39 0.79
1800.0 356 57.1 0.51 732 113.47 0.51 15157 140210.23 19.57 30031 143016.19 19.57 352 2998.28 19.57 722 3158.91 19.57 208 3 99 416 6 198 18.9 21.0 18.91 0.01
2700.0 310 56.24 0.51 1042 169.71 0.51 14811 2824.61 0.54 44842 145840.8 19.57 310 160.97 0.54 1032 3319.89 19.57 208 3 99 624 9 297 17.8 21.0 18.4 0.06
3600.0 310 56.24 0.51 1352 225.95 0.51 14809 2823.65 0.54 59651 148664.45 19.57 310 160.98 0.54 1342 3480.87 19.57 208 3 99 832 12 396 17.6 21.0 18.25 0.08
4500.0 376 56.38 0.51 1728 282.33 0.51 14865 2822.14 0.54 74516 151486.59 19.57 370 161.05 0.54 1712 3641.92 19.57 208 3 99 1040 15 495 17.6 21.0 18.24 0.08
5400.0 356 57.11 0.51 2084 339.44 0.51 15191 8818.83 19.67 89707 160305.43 19.67 352 180.78 19.67 2064 3822.7 19.67 208 3 99 1248 18 594 17.6 21.0 18.24 0.08
6300.0 310 56.25 0.51 2394 395.68 0.51 14880 2839.18 0.54 104587 163144.6 19.67 310 161.16 0.54 2374 3983.86 19.67 208 3 99 1456 21 693 17.6 21.0 18.25 0.07
7200.0 310 56.25 0.51 2704 451.93 0.51 14882 2840.79 0.54 119469 165985.4 19.67 310 161.16 0.54 2684 4145.02 19.67 208 3 99 1664 24 792 17.6 21.0 18.27 0.06
8100.0 376 56.39 0.51 3080 508.32 0.51 14942 2840.79 0.54 134411 168826.19 19.67 370 161.23 0.54 3054 4306.25 19.67 208 3 99 1872 27 891 17.6 21.0 18.27 0.06
