# seed = 7, gamma = 1.0, beta = 0.66, dee = 10.0, dcc = 100.0, dec = 50.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 51.12 0.2 376 51.12 0.2 14730 2443.75 0.22 14730 2443.75 0.22 370 64.78 0.22 370 64.78 0.22 102 10 198 102 10 198 18.9 21.0 19.44 0.85
1800.0 356 51.83 0.36 732 102.95 0.36 15019 135377.36 19.07 29749 137821.1 19.07 352 2832.92 19.07 722 2897.69 19.07 102 10 198 204 20 396 18.8 18.9 18.9 0.0
2700.0 310 51.01 0.21 1042 153.96 0.36 14671 2460.68 0.23 44420 140281.79 19.07 310 65.15 0.23 1032 2962.84 19.07 102 10 198 306 30 594 17.7 18.9 18.43 0.03
3600.0 310 51.01 0.21 1352 204.96 0.36 14671 2460.87 0.23 59091 142742.66 19.07 310 65.15 0.23 1342 3027.99 19.07 102 10 198 408 40 792 17.6 18.7 18.23 0.05
4500.0 376 51.15 0.21 1728 256.11 0.36 14725 2460.49 0.23 73816 145203.15 19.07 370 65.15 0.23 1712 3093.14 19.07 102 10 198 510 50 990 17.6 18.7 18.23 0.05
5400.0 356 51.85 0.36 2084 307.96 0.36 15046 8386.68 19.15 88862 153589.83 19.15 352 84.32 19.15 2064 3177.46 19.15 102 10 198 612 60 1188 17.6 18.7 18.23 0.05
6300.0 310 51.01 0.21 2394 358.97 0.36 14728 2470.26 0.23 103590 156060.09 19.15 310 65.25 0.23 2374 3242.71 19.15 102 10 198 714 70 1386 17.6 18.7 18.23 0.05
7200.0 310 51.01 0.21 2704 409.98 0.36 14728 2470.7 0.23 118318 158530.79 19.15 310 65.25 0.23 2684 3307.95 19.15 102 10 198 816 80 1584 17.6 18.7 18.25 0.04
8100.0 376 51.16 0.21 3080 461.14 0.36 14788 2470.67 0.23 133106 161001.46 19.15 370 65.25 0.23 3054 3373.2 19.15 102 10 198 918 90 1782 17.6 18.7 18.25 0.04
