# seed = 4, gamma = 0.66, beta = 0.33, dee = 0.1, dcc = 100.0, dec = 10.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = EDGE 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 17.44 0.15 376 17.44 0.15 15177 965.99 0.18 15177 965.99 0.18 370 49.0 0.18 370 49.0 0.18 205 6 99 205 6 99 18.9 21.0 19.23 0.58
1800.0 356 18.16 0.36 732 35.6 0.36 15456 147893.14 19.6 30633 148859.13 19.6 352 3033.15 19.6 722 3082.16 19.6 205 6 99 410 12 198 18.7 21.0 18.9 0.01
2700.0 310 17.31 0.15 1042 52.91 0.36 15112 984.8 0.18 45745 149843.93 19.6 310 49.37 0.18 1032 3131.53 19.6 205 6 99 615 18 297 17.6 21.0 18.28 0.08
3600.0 310 17.31 0.15 1352 70.22 0.36 15112 984.43 0.18 60857 150828.36 19.6 310 49.36 0.18 1342 3180.89 19.6 205 6 99 820 24 396 17.6 21.0 18.24 0.07
4500.0 376 17.45 0.15 1728 87.67 0.36 15171 984.5 0.18 76028 151812.85 19.6 370 49.38 0.18 1712 3230.27 19.6 205 6 99 1025 30 495 17.6 21.0 18.24 0.07
5400.0 356 18.16 0.36 2084 105.83 0.36 15473 7043.14 19.64 91501 158855.99 19.64 352 69.03 19.64 2064 3299.3 19.64 205 6 99 1230 36 594 17.6 21.0 18.24 0.07
6300.0 310 17.31 0.15 2394 123.14 0.36 15139 985.93 0.18 106640 159841.92 19.64 310 49.35 0.18 2374 3348.64 19.64 205 6 99 1435 42 693 17.6 21.0 18.25 0.07
7200.0 310 17.31 0.15 2704 140.45 0.36 15137 985.69 0.18 121777 160827.61 19.64 310 49.34 0.18 2684 3397.98 19.64 205 6 99 1640 48 792 17.6 21.0 18.26 0.06
8100.0 376 17.46 0.15 3080 157.91 0.36 15194 985.73 0.18 136971 161813.34 19.64 370 49.39 0.18 3054 3447.37 19.64 205 6 99 1845 54 891 17.6 21.0 18.26 0.06
9000.0 356 18.16 0.36 3436 176.07 0.36 15492 7049.97 19.67 152463 168863.3 19.67 352 68.99 19.67 3406 3516.36 19.67 205 6 99 2050 60 990 17.6 21.0 18.26 0.06
9900.0 310 17.31 0.15 3746 193.38 0.36 15156 986.96 0.18 167619 169850.27 19.67 310 49.38 0.18 3716 3565.74 19.67 205 6 99 2255 66 1089 17.6 21.0 18.23 0.06
