# seed = 2, gamma = 0.33, beta = 0.66, dee = 10.0, dcc = 25.0, dec = 50.0, dsCnd = 500.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 112.59 0.55 376 112.59 0.55 15284 5633.49 0.58 15284 5633.49 0.58 370 173.86 0.58 370 173.86 0.58 109 3 198 109 3 198 18.9 21.0 19.3 0.68
1800.0 356 113.33 0.55 732 225.93 0.55 15569 151053.81 20.11 30853 156687.3 20.11 352 3106.17 20.11 722 3280.03 20.11 109 3 198 218 6 396 18.7 18.9 18.9 0.0
2700.0 310 112.48 0.55 1042 338.41 0.55 15221 5656.98 0.59 46074 162344.28 20.11 310 174.3 0.59 1032 3454.33 20.11 109 3 198 327 9 594 17.7 18.9 18.4 0.05
3600.0 310 112.48 0.55 1352 450.89 0.55 15221 5656.95 0.59 61295 168001.23 20.11 310 174.3 0.59 1342 3628.63 20.11 109 3 198 436 12 792 17.7 18.9 18.23 0.06
4500.0 376 112.62 0.55 1728 563.5 0.55 15277 5657.06 0.59 76572 173658.29 20.11 370 174.38 0.59 1712 3803.02 20.11 109 3 198 545 15 990 17.6 18.7 18.22 0.05
5400.0 356 113.34 0.55 2084 676.85 0.55 15606 11866.4 20.21 92178 185524.69 20.21 352 194.65 20.21 2064 3997.66 20.21 109 3 198 654 18 1188 17.6 18.7 18.22 0.05
6300.0 310 112.48 0.55 2394 789.33 0.55 15297 5679.62 0.59 107475 191204.3 20.21 310 174.49 0.59 2374 4172.15 20.21 109 3 198 763 21 1386 17.6 18.7 18.23 0.05
7200.0 310 112.48 0.55 2704 901.82 0.55 15295 5679.59 0.59 122770 196883.89 20.21 310 174.49 0.59 2684 4346.63 20.21 109 3 198 872 24 1584 17.6 18.7 18.25 0.04
8100.0 376 112.63 0.55 3080 1014.45 0.55 15353 5679.15 0.59 138123 202563.04 20.21 370 174.56 0.59 3054 4521.2 20.21 109 3 198 981 27 1782 17.6 18.7 18.25 0.04
9000.0 356 113.34 0.55 3436 1127.79 0.55 15621 11867.07 20.17 153744 214430.11 20.21 352 194.65 20.17 3406 4715.85 20.21 109 3 198 1090 30 1980 17.6 18.7 18.25 0.04
9900.0 310 112.48 0.55 3746 1240.27 0.55 15252 5670.67 0.59 168996 220100.78 20.21 310 174.36 0.59 3716 4890.22 20.21 109 3 198 1199 33 2178 17.6 18.7 18.23 0.04
10800.0 310 112.48 0.55 4056 1352.75 0.55 15264 5674.51 0.59 184260 225775.29 20.21 310 174.37 0.59 4026 5064.58 20.21 109 3 198 1308 36 2376 17.6 18.7 18.15 0.05
11700.0 376 112.62 0.55 4432 1465.37 0.55 15321 5673.51 0.59 199581 231448.79 20.21 370 174.44 0.59 4396 5239.02 20.21 109 3 198 1417 39 2574 17.6 18.7 18.15 0.05
12600.0 354 113.26 0.55 4786 1578.63 0.55 15285 5673.98 0.59 214866 237122.78 20.21 350 174.53 0.59 4746 5413.56 20.21 109 3 198 1526 42 2772 17.6 18.7 18.15 0.05
13500.0 310 112.48 0.55 5096 1691.11 0.55 15207 5665.11 0.59 230073 242787.89 20.21 310 174.43 0.59 5056 5587.99 20.21 109 3 198 1635 45 2970 17.6 18.7 18.14 0.05
14400.0 310 112.48 0.55 5406 1803.59 0.55 15207 5665.63 0.59 245280 248453.52 20.21 310 174.43 0.59 5366 5762.42 20.21 109 3 198 1744 48 3168 17.6 18.7 18.13 0.05
15300.0 376 112.63 0.55 5782 1916.22 0.55 15266 5665.19 0.59 260546 254118.71 20.21 370 174.51 0.59 5736 5936.93 20.21 109 3 198 1853 51 3366 17.6 18.7 18.13 0.05
16200.0 354 113.26 0.55 6136 2029.48 0.55 15235 5662.75 0.59 275781 259781.46 20.21 350 174.52 0.59 6086 6111.45 20.21 109 3 198 1962 54 3564 17.6 18.7 18.13 0.05
