# seed = 7, gamma = 1.0, beta = 0.0, dee = 10.0, dcc = 5.0, dec = 300.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 1.71 0.02 376 1.71 0.02 14728 800.01 0.45 14728 800.01 0.45 370 14.94 0.09 370 14.94 0.09 300 10 0 300 10 0 18.9 21.0 19.02 0.24
1800.0 356 2.41 0.36 732 4.13 0.36 15016 135488.25 18.87 29744 136288.26 18.87 352 2821.75 18.87 722 2836.69 18.87 300 10 0 600 20 0 18.7 18.9 18.9 0.0
2700.0 310 1.57 0.01 1042 5.7 0.36 14670 842.88 0.45 44414 137131.14 18.87 310 15.65 0.09 1032 2852.34 18.87 300 10 0 900 30 0 17.7 18.9 18.3 0.05
3600.0 310 1.57 0.01 1352 7.28 0.36 14671 843.33 0.45 59085 137974.47 18.87 310 15.65 0.09 1342 2867.99 18.87 300 10 0 1200 40 0 17.6 18.7 18.23 0.05
4500.0 376 1.71 0.02 1728 8.99 0.36 14725 840.64 0.45 73810 138815.1 18.87 370 15.65 0.09 1712 2883.64 18.87 300 10 0 1500 50 0 17.6 18.7 18.23 0.05
5400.0 356 2.41 0.36 2084 11.4 0.36 15043 6719.17 18.96 88853 145534.27 18.96 352 34.67 18.96 2064 2918.31 18.96 300 10 0 1800 60 0 17.6 18.7 18.23 0.05
6300.0 310 1.58 0.01 2394 12.98 0.36 14727 849.88 0.45 103580 146384.15 18.96 310 15.89 0.1 2374 2934.19 18.96 300 10 0 2100 70 0 17.6 18.7 18.24 0.04
7200.0 310 1.58 0.01 2704 14.55 0.36 14728 850.35 0.45 118308 147234.5 18.96 310 15.89 0.1 2684 2950.08 18.96 300 10 0 2400 80 0 17.6 18.7 18.25 0.04
8100.0 376 1.72 0.02 3080 16.27 0.36 14787 850.62 0.45 133095 148085.11 18.96 370 16.14 0.1 3054 2966.22 18.96 300 10 0 2700 90 0 17.6 18.7 18.25 0.04
9000.0 356 2.41 0.36 3436 18.68 0.36 15077 6720.99 18.97 148172 154806.11 18.97 352 34.72 18.97 3406 3000.94 18.97 300 10 0 3000 100 0 17.6 18.7 18.25 0.04
9900.0 310 1.58 0.01 3746 20.26 0.36 14734 854.62 0.45 162906 155660.73 18.97 310 15.98 0.1 3716 3016.91 18.97 300 10 0 3300 110 0 17.6 18.7 18.21 0.04
10800.0 310 1.58 0.01 4056 21.83 0.36 14736 855.48 0.45 177642 156516.21 18.97 310 15.98 0.1 4026 3032.89 18.97 300 10 0 3600 120 0 17.6 18.7 18.15 0.05
11700.0 376 1.72 0.02 4432 23.55 0.36 14795 855.82 0.45 192437 157372.02 18.97 370 16.24 0.1 4396 3049.13 18.97 300 10 0 3900 130 0 17.6 18.7 18.15 0.05
12600.0 354 2.35 0.36 4786 25.9 0.36 14741 843.45 0.45 207178 158215.48 18.97 350 16.07 0.1 4746 3065.2 18.97 300 10 0 4200 140 0 17.6 18.7 18.15 0.05
13500.0 310 1.58 0.01 5096 27.48 0.36 14677 832.68 0.45 221855 159048.16 18.97 310 16.06 0.1 5056 3081.26 18.97 300 10 0 4500 150 0 17.6 18.7 18.15 0.04
14400.0 310 1.58 0.01 5406 29.05 0.36 14676 832.2 0.45 236531 159880.36 18.97 310 16.06 0.1 5366 3097.32 18.97 300 10 0 4800 160 0 17.6 18.7 18.14 0.04
15300.0 376 1.72 0.02 5782 30.77 0.36 14736 832.98 0.45 251267 160713.33 18.97 370 16.32 0.1 5736 3113.64 18.97 300 10 0 5100 170 0 17.6 18.7 18.14 0.04
16200.0 354 2.35 0.36 6136 33.12 0.36 14707 828.14 0.45 265974 161541.47 18.97 350 16.07 0.1 6086 3129.71 18.97 300 10 0 5400 180 0 17.6 18.7 18.14 0.04
17100.0 310 1.57 0.01 6446 34.69 0.36 14676 824.34 0.45 280650 162365.81 18.97 310 15.89 0.1 6396 3145.6 18.97 300 10 0 5700 190 0 17.6 18.7 18.12 0.04
18000.0 310 1.57 0.01 6756 36.27 0.36 14682 827.03 0.45 295332 163192.84 18.97 310 15.89 0.1 6706 3161.49 18.97 300 10 0 6000 200 0 17.6 18.6 18.11 0.04
18900.0 376 1.72 0.02 7132 37.98 0.36 14740 826.88 0.45 310072 164019.72 18.97 370 16.14 0.1 7076 3177.63 18.97 300 10 0 6300 210 0 17.6 18.6 18.11 0.04
19800.0 354 2.35 0.36 7486 40.34 0.36 14710 824.04 0.45 324782 164843.76 18.97 350 15.95 0.1 7426 3193.58 18.97 300 10 0 6600 220 0 17.6 18.6 18.11 0.04
20700.0 310 1.58 0.01 7796 41.91 0.36 14676 830.05 0.45 339458 165673.81 18.97 310 16.01 0.1 7736 3209.59 18.97 300 10 0 6900 230 0 17.6 18.6 18.08 0.03
21600.0 310 1.58 0.01 8106 43.49 0.36 14677 830.48 0.45 354135 166504.3 18.97 310 16.01 0.1 8046 3225.61 18.97 300 10 0 7200 240 0 17.6 18.6 18.08 0.03
22500.0 376 1.72 0.02 8482 45.2 0.36 14734 829.89 0.45 368869 167334.19 18.97 370 16.27 0.1 8416 3241.88 18.97 300 10 0 7500 250 0 17.6 18.6 18.08 0.03
23400.0 354 2.35 0.36 8836 47.56 0.36 14703 826.86 0.45 383572 168161.05 18.97 350 16.08 0.1 8766 3257.96 18.97 300 10 0 7800 260 0 17.6 18.6 18.08 0.03
24300.0 310 1.58 0.01 9146 49.13 0.36 14668 833.68 0.45 398240 168994.73 18.97 310 16.17 0.1 9076 3274.13 18.97 300 10 0 8100 270 0 17.5 18.6 18.06 0.03
25200.0 310 1.58 0.01 9456 50.71 0.36 14681 839.5 0.45 412921 169834.23 18.97 310 16.17 0.1 9386 3290.31 18.97 300 10 0 8400 280 0 17.5 18.6 18.04 0.03
26100.0 376 1.72 0.02 9832 52.42 0.36 14740 839.82 0.45 427661 170674.05 18.97 370 16.43 0.1 9756 3306.74 18.97 300 10 0 8700 290 0 17.5 18.6 18.04 0.03
27000.0 354 2.35 0.36 10186 54.77 0.36 14709 834.11 0.45 442370 171508.16 18.97 350 16.18 0.1 10106 3322.92 18.97 300 10 0 9000 300 0 17.5 18.6 18.04 0.03
27900.0 310 1.58 0.01 10496 56.35 0.36 14666 827.66 0.45 457036 172335.82 18.97 310 16.06 0.1 10416 3338.98 18.97 300 10 0 9300 310 0 17.5 18.6 18.02 0.03
28800.0 310 1.58 0.01 10806 57.93 0.36 14677 832.58 0.45 471713 173168.4 18.97 310 16.06 0.1 10726 3355.04 18.97 300 10 0 9600 320 0 17.5 18.6 18.0 0.03
