# seed = 10, gamma = 0.66, beta = 0.0, dee = 0.1, dcc = 25.0, dec = 10.0, dsCnd = 50.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 8.05 0.03 376 8.05 0.03 15323 1089.7 0.12 15323 1089.7 0.12 370 22.44 0.12 370 22.44 0.12 304 6 0 304 6 0 18.9 21.0 19.2 0.54
1800.0 356 8.78 0.36 732 16.83 0.36 15609 151892.74 19.64 30932 152982.44 19.64 352 3064.77 19.64 722 3087.21 19.64 304 6 0 608 12 0 18.6 18.9 18.9 0.0
2700.0 310 7.92 0.03 1042 24.75 0.36 15267 1144.68 0.13 46199 154127.11 19.64 310 23.54 0.13 1032 3110.75 19.64 304 6 0 912 18 0 17.7 18.9 18.35 0.04
3600.0 310 7.92 0.03 1352 32.67 0.36 15265 1144.52 0.13 61464 155271.63 19.64 310 23.53 0.13 1342 3134.28 19.64 304 6 0 1216 24 0 17.6 18.9 18.22 0.05
4500.0 376 8.06 0.03 1728 40.73 0.36 15321 1144.35 0.13 76785 156415.98 19.64 370 23.56 0.13 1712 3157.84 19.64 304 6 0 1520 30 0 17.6 18.7 18.22 0.05
5400.0 356 8.78 0.36 2084 49.51 0.36 15630 7253.95 19.7 92415 163669.93 19.7 352 43.34 19.7 2064 3201.18 19.7 304 6 0 1824 36 0 17.6 18.7 18.22 0.05
6300.0 310 7.92 0.03 2394 57.43 0.36 15302 1156.27 0.13 107717 164826.19 19.7 310 23.74 0.13 2374 3224.92 19.7 304 6 0 2128 42 0 17.6 18.7 18.22 0.04
7200.0 310 7.92 0.03 2704 65.35 0.36 15304 1156.37 0.13 123021 165982.56 19.7 310 23.73 0.13 2684 3248.65 19.7 304 6 0 2432 48 0 17.6 18.7 18.24 0.04
8100.0 376 8.06 0.03 3080 73.41 0.36 15360 1156.19 0.13 138381 167138.75 19.7 370 23.77 0.13 3054 3272.42 19.7 304 6 0 2736 54 0 17.6 18.7 18.24 0.04
9000.0 356 8.78 0.36 3436 82.19 0.36 15641 7247.37 19.69 154022 174386.11 19.7 352 43.27 19.69 3406 3315.69 19.7 304 6 0 3040 60 0 17.6 18.7 18.24 0.04
9900.0 310 7.92 0.03 3746 90.11 0.36 15284 1148.4 0.13 169306 175534.52 19.7 310 23.6 0.13 3716 3339.29 19.7 304 6 0 3344 66 0 17.6 18.7 18.21 0.04
10800.0 310 7.92 0.03 4056 98.03 0.36 15296 1149.08 0.13 184602 176683.59 19.7 310 23.59 0.13 4026 3362.89 19.7 304 6 0 3648 72 0 17.6 18.7 18.14 0.04
11700.0 376 8.06 0.03 4432 106.09 0.36 15354 1149.04 0.13 199956 177832.63 19.7 370 23.63 0.13 4396 3386.52 19.7 304 6 0 3952 78 0 17.6 18.7 18.14 0.04
12600.0 354 8.7 0.36 4786 114.79 0.36 15317 1155.1 0.13 215273 178987.74 19.7 350 23.82 0.13 4746 3410.33 19.7 304 6 0 4256 84 0 17.6 18.7 18.14 0.04
13500.0 310 7.92 0.03 5096 122.7 0.36 15244 1153.11 0.13 230517 180140.85 19.7 310 23.75 0.13 5056 3434.08 19.7 304 6 0 4560 90 0 17.6 18.7 18.13 0.04
14400.0 310 7.92 0.03 5406 130.62 0.36 15242 1152.93 0.13 245759 181293.78 19.7 310 23.74 0.13 5366 3457.82 19.7 304 6 0 4864 96 0 17.6 18.7 18.12 0.04
15300.0 376 8.06 0.03 5782 138.69 0.36 15302 1153.01 0.13 261061 182446.79 19.7 370 23.78 0.13 5736 3481.6 19.7 304 6 0 5168 102 0 17.6 18.7 18.12 0.04
16200.0 354 8.7 0.36 6136 147.38 0.36 15274 1151.54 0.13 276335 183598.33 19.7 350 23.8 0.13 6086 3505.4 19.7 304 6 0 5472 108 0 17.6 18.7 18.12 0.04
17100.0 310 7.92 0.03 6446 155.3 0.36 15242 1141.29 0.13 291577 184739.62 19.7 310 23.51 0.13 6396 3528.91 19.7 304 6 0 5776 114 0 17.6 18.7 18.1 0.03
18000.0 310 7.92 0.03 6756 163.21 0.36 15244 1141.36 0.13 306821 185880.97 19.7 310 23.5 0.13 6706 3552.41 19.7 304 6 0 6080 120 0 17.6 18.7 18.09 0.04
18900.0 376 8.06 0.03 7132 171.27 0.36 15301 1141.26 0.13 322122 187022.23 19.7 370 23.54 0.13 7076 3575.94 19.7 304 6 0 6384 126 0 17.6 18.6 18.09 0.04
