# seed = 8, gamma = 0.33, beta = 0.66, dee = 0.1, dcc = 25.0, dec = 10.0, dsCnd = 50.0, dLocalhost = 0.02, hostBroker = EDGE 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 11.58 0.05 376 11.58 0.05 15771 1160.41 0.13 15771 1160.41 0.13 370 27.59 0.13 370 27.59 0.13 109 3 198 109 3 198 18.9 21.0 19.15 0.47
1800.0 356 12.3 0.36 732 23.88 0.36 16060 165257.0 20.24 31831 166417.41 20.24 352 3232.44 20.24 722 3260.03 20.24 109 3 198 218 6 396 18.9 18.9 18.9 0.0
2700.0 310 11.45 0.05 1042 35.33 0.36 15712 1205.2 0.13 47543 167622.6 20.24 310 28.45 0.13 1032 3288.48 20.24 109 3 198 327 9 594 17.6 18.9 18.29 0.06
3600.0 310 11.45 0.05 1352 46.77 0.36 15712 1205.23 0.13 63255 168827.84 20.24 310 28.46 0.13 1342 3316.94 20.24 109 3 198 436 12 792 17.6 18.9 18.24 0.06
4500.0 376 11.59 0.05 1728 58.36 0.36 15768 1205.11 0.13 79023 170032.95 20.24 370 28.48 0.13 1712 3345.42 20.24 109 3 198 545 15 990 17.6 18.7 18.24 0.05
5400.0 356 12.3 0.36 2084 70.67 0.36 16084 7498.55 20.3 95107 177531.5 20.3 352 48.85 20.3 2064 3394.28 20.3 109 3 198 654 18 1188 17.6 18.7 18.24 0.05
6300.0 310 11.45 0.05 2394 82.12 0.36 15761 1217.61 0.14 110868 178749.11 20.3 310 28.66 0.14 2374 3422.93 20.3 109 3 198 763 21 1386 17.6 18.7 18.24 0.05
7200.0 310 11.45 0.05 2704 93.57 0.36 15759 1217.62 0.14 126627 179966.73 20.3 310 28.66 0.14 2684 3451.6 20.3 109 3 198 872 24 1584 17.6 18.7 18.25 0.04
8100.0 376 11.59 0.05 3080 105.16 0.36 15814 1217.59 0.14 142441 181184.32 20.3 370 28.69 0.14 3054 3480.29 20.3 109 3 198 981 27 1782 17.6 18.7 18.25 0.04
9000.0 356 12.3 0.36 3436 117.46 0.36 16113 7510.12 20.33 158554 188694.44 20.33 352 48.92 20.33 3406 3529.21 20.33 109 3 198 1090 30 1980 17.6 18.7 18.25 0.04
9900.0 310 11.45 0.05 3746 128.91 0.36 15775 1221.94 0.14 174329 189916.39 20.33 310 28.72 0.14 3716 3557.94 20.33 109 3 198 1199 33 2178 17.6 18.7 18.23 0.04
10800.0 310 11.45 0.05 4056 140.37 0.36 15776 1221.91 0.14 190105 191138.29 20.33 310 28.73 0.14 4026 3586.67 20.33 109 3 198 1308 36 2376 17.6 18.7 18.15 0.05
11700.0 376 11.59 0.05 4432 151.96 0.36 15836 1221.87 0.14 205941 192360.17 20.33 370 28.76 0.14 4396 3615.42 20.33 109 3 198 1417 39 2574 17.6 18.7 18.15 0.05
12600.0 354 12.23 0.36 4786 164.19 0.36 15794 1224.86 0.14 221735 193585.03 20.33 350 28.83 0.14 4746 3644.25 20.33 109 3 198 1526 42 2772 17.6 18.7 18.15 0.05
13500.0 310 11.45 0.05 5096 175.64 0.36 15723 1224.05 0.14 237458 194809.08 20.33 310 28.79 0.14 5056 3673.04 20.33 109 3 198 1635 45 2970 17.6 18.7 18.15 0.05
14400.0 310 11.45 0.05 5406 187.09 0.36 15726 1224.16 0.14 253184 196033.24 20.33 310 28.79 0.14 5366 3701.83 20.33 109 3 198 1744 48 3168 17.6 18.7 18.13 0.05
15300.0 376 11.6 0.05 5782 198.69 0.36 15785 1224.08 0.14 268969 197257.32 20.33 370 28.82 0.14 5736 3730.65 20.33 109 3 198 1853 51 3366 17.6 18.7 18.13 0.05
16200.0 354 12.23 0.36 6136 210.92 0.36 15757 1216.15 0.14 284726 198473.47 20.33 350 28.68 0.14 6086 3759.33 20.33 109 3 198 1962 54 3564 17.6 18.7 18.13 0.05
17100.0 310 11.45 0.05 6446 222.36 0.36 15718 1211.31 0.13 300444 199684.78 20.33 310 28.54 0.13 6396 3787.87 20.33 109 3 198 2071 57 3762 17.6 18.7 18.11 0.04
18000.0 310 11.45 0.05 6756 233.81 0.36 15720 1211.4 0.13 316164 200896.18 20.33 310 28.54 0.13 6706 3816.41 20.33 109 3 198 2180 60 3960 17.6 18.7 18.1 0.04
18900.0 376 11.59 0.05 7132 245.4 0.36 15779 1211.4 0.13 331943 202107.58 20.33 370 28.57 0.13 7076 3844.98 20.33 109 3 198 2289 63 4158 17.6 18.6 18.1 0.04
19800.0 354 12.23 0.36 7486 257.63 0.36 15753 1219.23 0.14 347696 203326.81 20.33 350 28.74 0.14 7426 3873.72 20.33 109 3 198 2398 66 4356 17.6 18.6 18.1 0.04
