# seed = 5, gamma = 1.0, beta = 1.0, dee = 0.1, dcc = 5.0, dec = 1000.0, dsCnd = 50.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 316.32 1.05 376 316.32 1.05 15873 16449.84 1.15 15873 16449.84 1.15 370 340.46 1.15 370 340.46 1.15 0 10 300 0 10 300 18.9 21.0 19.39 0.8
1800.0 356 317.05 1.05 732 633.37 1.05 16159 168219.73 21.37 32032 184669.57 21.37 352 3274.23 21.37 722 3614.68 21.37 0 10 300 0 20 600 18.6 18.9 18.9 0.0
2700.0 310 316.22 1.06 1042 949.59 1.06 15812 16502.35 1.16 47844 201171.92 21.37 310 341.49 1.16 1032 3956.17 21.37 0 10 300 0 30 900 17.7 18.9 18.41 0.03
3600.0 310 316.22 1.06 1352 1265.81 1.06 15814 16502.38 1.16 63658 217674.3 21.37 310 341.49 1.16 1342 4297.66 21.37 0 10 300 0 40 1200 17.6 18.7 18.23 0.05
4500.0 376 316.38 1.06 1728 1582.19 1.06 15869 16502.35 1.16 79527 234176.65 21.37 370 341.49 1.16 1712 4639.15 21.37 0 10 300 0 50 1500 17.6 18.7 18.23 0.05
5400.0 356 317.06 1.06 2084 1899.25 1.06 16194 23151.77 21.47 95721 257328.42 21.47 352 363.04 21.47 2064 5002.19 21.47 0 10 300 0 60 1800 17.6 18.7 18.23 0.05
6300.0 310 316.23 1.06 2394 2215.48 1.06 15880 16559.43 1.16 111601 273887.86 21.47 310 341.84 1.16 2374 5344.03 21.47 0 10 300 0 70 2100 17.6 18.7 18.23 0.05
7200.0 310 316.23 1.06 2704 2531.71 1.06 15880 16559.49 1.16 127481 290447.34 21.47 310 341.85 1.16 2684 5685.88 21.47 0 10 300 0 80 2400 17.6 18.7 18.26 0.04
8100.0 376 316.37 1.06 3080 2848.08 1.06 15939 16559.44 1.16 143420 307006.79 21.47 370 341.84 1.16 3054 6027.73 21.47 0 10 300 0 90 2700 17.6 18.7 18.26 0.04
9000.0 356 317.06 1.06 3436 3165.14 1.06 16220 23187.97 21.45 159640 330194.75 21.47 352 363.1 21.45 3406 6390.82 21.47 0 10 300 0 100 3000 17.6 18.7 18.26 0.04
9900.0 310 316.22 1.06 3746 3481.36 1.06 15857 16538.91 1.16 175497 346733.67 21.47 310 341.61 1.16 3716 6732.43 21.47 0 10 300 0 110 3300 17.6 18.7 18.23 0.04
10800.0 310 316.22 1.06 4056 3797.58 1.06 15869 16538.93 1.16 191366 363272.6 21.47 310 341.61 1.16 4026 7074.05 21.47 0 10 300 0 120 3600 17.6 18.7 18.15 0.05
11700.0 376 316.36 1.06 4432 4113.95 1.06 15929 16538.94 1.16 207295 379811.54 21.47 370 341.61 1.16 4396 7415.66 21.47 0 10 300 0 130 3900 17.6 18.7 18.15 0.05
12600.0 354 317.0 1.06 4786 4430.95 1.06 15890 16544.64 1.16 223185 396356.17 21.47 350 341.73 1.16 4746 7757.38 21.47 0 10 300 0 140 4200 17.6 18.7 18.15 0.05
13500.0 310 316.22 1.06 5096 4747.17 1.06 15826 16544.65 1.16 239011 412900.82 21.47 310 341.72 1.16 5056 8099.11 21.47 0 10 300 0 150 4500 17.6 18.7 18.14 0.04
14400.0 310 316.22 1.06 5406 5063.4 1.06 15826 16544.64 1.16 254837 429445.46 21.47 310 341.73 1.16 5366 8440.83 21.47 0 10 300 0 160 4800 17.6 18.7 18.13 0.05
15300.0 376 316.37 1.06 5782 5379.76 1.06 15885 16544.65 1.16 270722 445990.11 21.47 370 341.72 1.16 5736 8782.56 21.47 0 10 300 0 170 5100 17.6 18.7 18.13 0.04
16200.0 354 317.0 1.06 6136 5696.77 1.06 15857 16544.13 1.16 286579 462534.24 21.47 350 341.72 1.16 6086 9124.27 21.47 0 10 300 0 180 5400 17.6 18.7 18.13 0.04
17100.0 310 316.22 1.06 6446 6012.98 1.06 15819 16536.42 1.16 302398 479070.66 21.47 310 341.56 1.16 6396 9465.83 21.47 0 10 300 0 190 5700 17.6 18.7 18.11 0.04
18000.0 310 316.22 1.06 6756 6329.2 1.06 15823 16536.47 1.16 318221 495607.13 21.47 310 341.57 1.16 6706 9807.4 21.47 0 10 300 0 200 6000 17.6 18.7 18.1 0.04
18900.0 376 316.36 1.06 7132 6645.56 1.06 15883 16536.42 1.16 334104 512143.54 21.47 370 341.56 1.16 7076 10148.96 21.47 0 10 300 0 210 6300 17.6 18.6 18.1 0.04
19800.0 354 317.0 1.06 7486 6962.56 1.06 15858 16536.2 1.16 349962 528679.75 21.47 350 341.56 1.16 7426 10490.53 21.47 0 10 300 0 220 6600 17.6 18.6 18.1 0.04
20700.0 310 316.22 1.06 7796 7278.78 1.06 15818 16540.69 1.16 365780 545220.44 21.47 310 341.64 1.16 7736 10832.17 21.47 0 10 300 0 230 6900 17.6 18.6 18.08 0.03
21600.0 310 316.22 1.06 8106 7595.0 1.06 15823 16540.69 1.16 381603 561761.12 21.47 310 341.65 1.16 8046 11173.82 21.47 0 10 300 0 240 7200 17.6 18.6 18.07 0.03
22500.0 376 316.37 1.06 8482 7911.37 1.06 15882 16540.7 1.16 397485 578301.82 21.47 370 341.65 1.16 8416 11515.46 21.47 0 10 300 0 250 7500 17.6 18.6 18.07 0.03
23400.0 354 317.0 1.06 8836 8228.37 1.06 15853 16545.28 1.16 413338 594847.1 21.47 350 341.74 1.16 8766 11857.2 21.47 0 10 300 0 260 7800 17.6 18.6 18.07 0.03
24300.0 310 316.23 1.06 9146 8544.6 1.06 15809 16548.88 1.16 429147 611395.99 21.47 310 341.81 1.16 9076 12199.01 21.47 0 10 300 0 270 8100 17.5 18.6 18.05 0.03
25200.0 310 316.23 1.06 9456 8860.83 1.06 15815 16548.87 1.16 444962 627944.86 21.47 310 341.81 1.16 9386 12540.82 21.47 0 10 300 0 280 8400 17.5 18.6 18.04 0.03
26100.0 376 316.37 1.06 9832 9177.2 1.06 15874 16548.89 1.16 460836 644493.75 21.47 370 341.81 1.16 9756 12882.63 21.47 0 10 300 0 290 8700 17.5 18.6 18.04 0.03
27000.0 354 317.0 1.06 10186 9494.2 1.06 15846 16548.87 1.16 476682 661042.63 21.47 350 341.81 1.16 10106 13224.44 21.47 0 10 300 0 300 9000 17.5 18.6 18.04 0.03
27900.0 310 316.22 1.06 10496 9810.43 1.06 15816 16543.77 1.16 492498 677586.4 21.47 310 341.71 1.16 10416 13566.15 21.47 0 10 300 0 310 9300 17.5 18.6 18.01 0.03
28800.0 310 316.22 1.06 10806 10126.65 1.06 15821 16543.75 1.16 508319 694130.15 21.47 310 341.71 1.16 10726 13907.85 21.47 0 10 300 0 320 9600 17.5 18.6 17.99 0.03
29700.0 376 316.37 1.06 11182 10443.02 1.06 15878 16543.77 1.16 524197 710673.92 21.47 370 341.71 1.16 11096 14249.56 21.47 0 10 300 0 330 9900 17.5 18.6 17.99 0.03
30600.0 354 317.0 1.06 11536 10760.02 1.06 15840 16543.75 1.16 540037 727217.67 21.47 350 341.71 1.16 11446 14591.27 21.47 0 10 300 0 340 10200 17.5 18.6 17.99 0.03
31500.0 310 316.23 1.06 11846 11076.25 1.06 15806 16548.88 1.16 555843 743766.56 21.47 310 341.81 1.16 11756 14933.08 21.47 0 10 300 0 350 10500 17.4 18.6 17.97 0.03
32400.0 310 316.23 1.06 12156 11392.48 1.06 15813 16548.87 1.16 571656 760315.43 21.47 310 341.81 1.16 12066 15274.89 21.47 0 10 300 0 360 10800 17.4 18.6 17.95 0.03
33300.0 376 316.37 1.06 12532 11708.85 1.06 15872 16548.89 1.16 587528 776864.32 21.47 370 341.81 1.16 12436 15616.7 21.47 0 10 300 0 370 11100 17.4 18.5 17.95 0.03
34200.0 354 317.0 1.06 12886 12025.86 1.06 15838 16548.87 1.16 603366 793413.2 21.47 350 341.81 1.16 12786 15958.51 21.47 0 10 300 0 380 11400 17.4 18.5 17.95 0.03
35100.0 310 316.23 1.06 13196 12342.08 1.06 15806 16548.89 1.16 619172 809962.08 21.47 310 341.81 1.16 13096 16300.32 21.47 0 10 300 0 390 11700 17.4 18.5 17.92 0.03
36000.0 310 316.23 1.06 13506 12658.31 1.06 15816 16548.87 1.16 634988 826510.96 21.47 310 341.81 1.16 13406 16642.13 21.47 0 10 300 0 400 12000 17.4 18.5 17.91 0.03
36900.0 376 316.37 1.06 13882 12974.68 1.06 15876 16548.89 1.16 650864 843059.85 21.47 370 341.81 1.16 13776 16983.93 21.47 0 10 300 0 410 12300 17.4 18.5 17.91 0.03
37800.0 354 317.0 1.06 14236 13291.68 1.06 15835 16539.89 1.16 666699 859599.74 21.47 350 341.63 1.16 14126 17325.57 21.47 0 10 300 0 420 12600 17.4 18.5 17.91 0.03
38700.0 310 316.22 1.06 14546 13607.9 1.06 15803 16539.9 1.16 682502 876139.64 21.47 310 341.63 1.16 14436 17667.2 21.47 0 10 300 0 430 12900 17.3 18.5 17.88 0.03
39600.0 310 316.22 1.06 14856 13924.12 1.06 15817 16539.89 1.16 698319 892679.53 21.47 310 341.63 1.16 14746 18008.83 21.47 0 10 300 0 440 13200 17.3 18.5 17.87 0.04
40500.0 376 316.36 1.06 15232 14240.49 1.06 15874 16539.9 1.16 714193 909219.43 21.47 370 341.63 1.16 15116 18350.46 21.47 0 10 300 0 450 13500 17.3 18.5 17.87 0.04
41400.0 354 317.0 1.06 15586 14557.49 1.06 15837 16548.87 1.16 730030 925768.31 21.47 350 341.81 1.16 15466 18692.27 21.47 0 10 300 0 460 13800 17.3 18.5 17.87 0.04
42300.0 310 316.23 1.06 15896 14873.72 1.06 15805 16545.31 1.16 745835 942313.61 21.47 310 341.74 1.16 15776 19034.0 21.47 0 10 300 0 470 14100 17.3 18.5 17.84 0.04
43200.0 310 316.23 1.06 16206 15189.94 1.06 15812 16545.28 1.16 761647 958858.89 21.47 310 341.74 1.16 16086 19375.74 21.47 0 10 300 0 480 14400 17.3 18.5 17.82 0.04
44100.0 376 316.37 1.06 16582 15506.31 1.06 15872 16545.3 1.16 777519 975404.2 21.47 370 341.74 1.16 16456 19717.48 21.47 0 10 300 0 490 14700 17.2 18.4 17.82 0.04
45000.0 354 317.0 1.06 16936 15823.31 1.06 15830 16545.28 1.16 793349 991949.48 21.47 350 341.74 1.16 16806 20059.22 21.47 0 10 300 0 500 15000 17.2 18.4 17.82 0.04
45900.0 310 316.22 1.06 17246 16139.54 1.06 15801 16542.79 1.16 809150 1008492.27 21.47 310 341.69 1.16 17116 20400.91 21.47 0 10 300 0 510 15300 17.2 18.5 17.8 0.05
46800.0 310 316.22 1.06 17556 16455.76 1.06 15811 16542.78 1.16 824961 1025035.05 21.47 310 341.69 1.16 17426 20742.6 21.47 0 10 300 0 520 15600 17.2 18.5 17.78 0.05
47700.0 376 316.37 1.06 17932 16772.13 1.06 15869 16542.8 1.16 840830 1041577.85 21.47 370 341.69 1.16 17796 21084.28 21.47 0 10 300 0 530 15900 17.2 18.5 17.78 0.05
48600.0 354 317.0 1.06 18286 17089.13 1.06 15825 16542.78 1.16 856655 1058120.63 21.47 350 341.69 1.16 18146 21425.97 21.47 0 10 300 0 540 16200 17.2 18.5 17.78 0.05
49500.0 310 316.23 1.06 18596 17405.36 1.06 15799 16548.88 1.16 872454 1074669.52 21.47 310 341.81 1.16 18456 21767.78 21.47 0 10 300 0 550 16500 17.1 18.5 17.75 0.06
50400.0 310 316.23 1.06 18906 17721.59 1.06 15811 16548.87 1.16 888265 1091218.39 21.47 310 341.81 1.16 18766 22109.59 21.47 0 10 300 0 560 16800 17.1 18.5 17.74 0.07
51300.0 376 316.37 1.06 19282 18037.96 1.06 15871 16548.89 1.16 904136 1107767.28 21.47 370 341.81 1.16 19136 22451.4 21.47 0 10 300 0 570 17100 17.1 18.5 17.74 0.07
52200.0 354 317.0 1.06 19636 18354.96 1.06 15830 16548.87 1.16 919966 1124316.16 21.47 350 341.81 1.16 19486 22793.21 21.47 0 10 300 0 580 17400 17.1 18.5 17.74 0.07
53100.0 310 316.23 1.06 19946 18671.19 1.06 15789 16548.89 1.16 935755 1140865.04 21.47 310 341.81 1.16 19796 23135.02 21.47 0 10 300 0 590 17700 17.1 18.6 17.72 0.07
54000.0 310 316.23 1.06 20256 18987.42 1.06 15794 16548.87 1.16 951549 1157413.92 21.47 310 341.81 1.16 20106 23476.83 21.47 0 10 300 0 600 18000 17.1 18.6 17.72 0.07
54900.0 376 316.37 1.06 20632 19303.79 1.06 15852 16548.89 1.16 967401 1173962.81 21.47 370 341.81 1.16 20476 23818.64 21.47 0 10 300 0 610 18300 17.1 18.6 17.72 0.07
55800.0 354 317.0 1.06 20986 19620.8 1.06 15821 16548.87 1.16 983222 1190511.68 21.47 350 341.81 1.16 20826 24160.45 21.47 0 10 300 0 620 18600 17.1 18.6 17.72 0.07
56700.0 310 316.23 1.06 21296 19937.03 1.06 15801 16548.89 1.16 999023 1207060.57 21.47 310 341.81 1.16 21136 24502.26 21.47 0 10 300 0 630 18900 17.1 18.6 17.68 0.08
57600.0 310 316.23 1.06 21606 20253.25 1.06 15808 16548.87 1.16 1014831 1223609.44 21.47 310 341.81 1.16 21446 24844.07 21.47 0 10 300 0 640 19200 17.1 18.6 17.67 0.08
58500.0 376 316.37 1.06 21982 20569.62 1.06 15868 16548.89 1.16 1030699 1240158.33 21.47 370 341.81 1.16 21816 25185.88 21.47 0 10 300 0 650 19500 17.1 18.6 17.67 0.08
59400.0 354 317.0 1.06 22336 20886.63 1.06 15813 16544.64 1.16 1046512 1256702.97 21.47 350 341.73 1.16 22166 25527.6 21.47 0 10 300 0 660 19800 17.1 18.6 17.67 0.08
60300.0 310 316.22 1.06 22646 21202.85 1.06 15788 16544.65 1.16 1062300 1273247.62 21.47 310 341.72 1.16 22476 25869.33 21.47 0 10 300 0 670 20100 17.0 18.6 17.65 0.09
61200.0 310 316.22 1.06 22956 21519.08 1.06 15798 16544.64 1.16 1078098 1289792.26 21.47 310 341.73 1.16 22786 26211.05 21.47 0 10 300 0 680 20400 17.0 18.6 17.64 0.1
62100.0 376 316.37 1.06 23332 21835.44 1.06 15857 16544.65 1.16 1093955 1306336.91 21.47 370 341.72 1.16 23156 26552.78 21.47 0 10 300 0 690 20700 17.0 18.6 17.64 0.1
63000.0 354 317.0 1.06 23686 22152.44 1.06 15815 16535.45 1.16 1109770 1322872.36 21.47 350 341.55 1.16 23506 26894.32 21.47 0 10 300 0 700 21000 17.0 18.6 17.64 0.1
63900.0 310 316.22 1.06 23996 22468.65 1.06 15774 16531.34 1.16 1125544 1339403.7 21.47 310 341.46 1.16 23816 27235.78 21.47 0 10 300 0 710 21300 17.0 18.6 17.62 0.1
64800.0 310 316.22 1.06 24306 22784.87 1.06 15779 16531.36 1.16 1141323 1355935.06 21.47 310 341.47 1.16 24126 27577.25 21.47 0 10 300 0 720 21600 17.0 18.6 17.62 0.11
65700.0 376 316.37 1.06 24682 23101.24 1.06 15838 16531.34 1.16 1157161 1372466.4 21.47 370 341.46 1.16 24496 27918.71 21.47 0 10 300 0 730 21900 17.0 18.6 17.62 0.11
