# seed = 1, gamma = 0.33, beta = 0.66, dee = 1.0, dcc = 100.0, dec = 10.0, dsCnd = 500.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 113.21 0.51 376 113.21 0.51 16500 6147.25 0.55 16500 6147.25 0.55 370 162.78 0.55 370 162.78 0.55 109 3 198 109 3 198 18.9 21.0 19.37 0.77
1800.0 356 114.05 0.52 732 227.26 0.52 16788 190121.75 21.64 33288 196269.01 21.64 352 3615.58 21.64 722 3778.37 21.64 109 3 198 218 6 396 18.9 18.9 18.9 0.0
2700.0 310 113.12 0.52 1042 340.38 0.52 16440 6178.86 0.56 49728 202447.87 21.64 310 163.08 0.56 1032 3941.44 21.64 109 3 198 327 9 594 17.7 18.9 18.41 0.03
3600.0 310 113.12 0.52 1352 453.49 0.52 16440 6178.89 0.56 66168 208626.76 21.64 310 163.08 0.56 1342 4104.53 21.64 109 3 198 436 12 792 17.7 18.9 18.22 0.05
4500.0 376 113.26 0.52 1728 566.75 0.52 16496 6177.65 0.56 82664 214804.41 21.64 370 163.38 0.56 1712 4267.91 21.64 109 3 198 545 15 990 17.6 18.7 18.21 0.05
5400.0 356 114.06 0.52 2084 680.81 0.52 16824 12876.98 21.74 99488 227681.39 21.74 352 185.26 21.74 2064 4453.16 21.74 109 3 198 654 18 1188 17.6 18.7 18.21 0.05
6300.0 310 113.12 0.52 2394 793.93 0.52 16514 6203.32 0.56 116002 233884.71 21.74 310 163.22 0.56 2374 4616.38 21.74 109 3 198 763 21 1386 17.6 18.7 18.21 0.04
7200.0 310 113.12 0.52 2704 907.06 0.52 16516 6203.88 0.56 132518 240088.59 21.74 310 163.22 0.56 2684 4779.6 21.74 109 3 198 872 24 1584 17.6 18.7 18.23 0.04
8100.0 376 113.27 0.52 3080 1020.32 0.52 16575 6204.15 0.56 149093 246292.74 21.74 370 163.52 0.56 3054 4943.12 21.74 109 3 198 981 27 1782 17.6 18.7 18.23 0.04
9000.0 356 114.06 0.52 3436 1134.39 0.52 16856 12885.83 21.73 165949 259178.56 21.74 352 185.24 21.73 3406 5128.36 21.74 109 3 198 1090 30 1980 17.6 18.7 18.23 0.04
9900.0 310 113.12 0.52 3746 1247.5 0.52 16498 6194.64 0.56 182447 265373.2 21.74 310 163.12 0.56 3716 5291.48 21.74 109 3 198 1199 33 2178 17.6 18.7 18.22 0.04
10800.0 310 113.12 0.52 4056 1360.62 0.52 16503 6195.19 0.56 198950 271568.4 21.74 310 163.12 0.56 4026 5454.6 21.74 109 3 198 1308 36 2376 17.6 18.7 18.13 0.04
11700.0 376 113.26 0.52 4432 1473.88 0.52 16562 6195.46 0.56 215512 277763.86 21.74 370 163.42 0.56 4396 5618.02 21.74 109 3 198 1417 39 2574 17.6 18.7 18.13 0.04
12600.0 354 113.9 0.52 4786 1587.78 0.52 16523 6197.61 0.56 232035 283961.47 21.74 350 163.6 0.56 4746 5781.62 21.74 109 3 198 1526 42 2772 17.6 18.7 18.13 0.04
13500.0 310 113.12 0.52 5096 1700.9 0.52 16439 6189.53 0.56 248474 290151.0 21.74 310 163.19 0.56 5056 5944.81 21.74 109 3 198 1635 45 2970 17.6 18.7 18.12 0.04
14400.0 310 113.12 0.52 5406 1814.02 0.52 16436 6189.57 0.56 264910 296340.57 21.74 310 163.2 0.56 5366 6108.01 21.74 109 3 198 1744 48 3168 17.6 18.7 18.12 0.04
15300.0 376 113.27 0.52 5782 1927.29 0.52 16496 6189.83 0.56 281406 302530.4 21.74 370 163.5 0.56 5736 6271.5 21.74 109 3 198 1853 51 3366 17.6 18.7 18.12 0.04
16200.0 354 113.9 0.52 6136 2041.19 0.52 16469 6187.91 0.56 297875 308718.31 21.74 350 163.58 0.56 6086 6435.08 21.74 109 3 198 1962 54 3564 17.6 18.7 18.12 0.04
17100.0 310 113.11 0.52 6446 2154.3 0.52 16432 6183.99 0.56 314307 314902.3 21.74 310 163.08 0.56 6396 6598.16 21.74 109 3 198 2071 57 3762 17.6 18.7 18.1 0.03
18000.0 310 113.11 0.52 6756 2267.41 0.52 16437 6185.52 0.56 330744 321087.82 21.74 310 163.08 0.56 6706 6761.24 21.74 109 3 198 2180 60 3960 17.6 18.7 18.09 0.04
