# seed = 1, gamma = 0.0, beta = 0.66, dee = 0.1, dcc = 25.0, dec = 10.0, dsCnd = 500.0, dLocalhost = 0.02, hostBroker = EDGE 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 101.01 0.5 376 101.01 0.5 16500 5553.25 0.54 16500 5553.25 0.54 370 159.53 0.54 370 159.53 0.54 112 0 198 112 0 198 18.9 21.0 19.28 0.65
1800.0 356 101.74 0.5 732 202.75 0.5 16786 187313.62 21.63 33286 192866.87 21.63 352 3569.91 21.63 722 3729.44 21.63 112 0 198 224 0 396 18.9 18.9 18.9 0.0
2700.0 310 100.89 0.5 1042 303.64 0.5 16439 5584.81 0.55 49725 198451.69 21.63 310 160.06 0.55 1032 3889.5 21.63 112 0 198 336 0 594 17.7 18.9 18.28 0.06
3600.0 310 100.89 0.5 1352 404.53 0.5 16440 5584.78 0.55 66165 204036.46 21.63 310 160.06 0.55 1342 4049.56 21.63 112 0 198 448 0 792 17.6 18.9 18.21 0.05
4500.0 376 101.03 0.5 1728 505.57 0.5 16496 5583.35 0.55 82661 209619.81 21.63 370 160.12 0.55 1712 4209.69 21.63 112 0 198 560 0 990 17.6 18.7 18.21 0.05
5400.0 356 101.75 0.5 2084 607.31 0.5 16823 12266.83 21.73 99484 221886.64 21.73 352 181.87 21.73 2064 4391.56 21.73 112 0 198 672 0 1188 17.6 18.7 18.21 0.05
6300.0 310 100.9 0.5 2394 708.21 0.5 16514 5604.7 0.55 115998 227491.35 21.73 310 160.21 0.55 2374 4551.77 21.73 112 0 198 784 0 1386 17.6 18.7 18.21 0.04
7200.0 310 100.9 0.5 2704 809.11 0.5 16516 5605.24 0.55 132514 233096.58 21.73 310 160.21 0.55 2684 4711.98 21.73 112 0 198 896 0 1584 17.6 18.7 18.23 0.04
8100.0 376 101.04 0.5 3080 910.15 0.5 16574 5605.3 0.55 149088 238701.88 21.73 370 160.27 0.55 3054 4872.25 21.73 112 0 198 1008 0 1782 17.6 18.7 18.23 0.04
9000.0 356 101.75 0.5 3436 1011.9 0.5 16855 12275.05 21.72 165943 250976.93 21.73 352 181.85 21.72 3406 5054.11 21.73 112 0 198 1120 0 1980 17.6 18.7 18.23 0.04
9900.0 310 100.89 0.5 3746 1112.79 0.5 16498 5597.9 0.55 182441 256574.83 21.73 310 160.13 0.55 3716 5214.23 21.73 112 0 198 1232 0 2178 17.6 18.7 18.22 0.04
10800.0 310 100.89 0.5 4056 1213.69 0.5 16502 5598.39 0.55 198943 262173.23 21.73 310 160.13 0.55 4026 5374.36 21.73 112 0 198 1344 0 2376 17.6 18.7 18.13 0.04
11700.0 376 101.04 0.5 4432 1314.72 0.5 16561 5598.48 0.55 215504 267771.71 21.73 370 160.19 0.55 4396 5534.55 21.73 112 0 198 1456 0 2574 17.6 18.7 18.13 0.04
12600.0 354 101.67 0.5 4786 1416.4 0.5 16522 5599.94 0.55 232026 273371.65 21.73 350 160.25 0.55 4746 5694.8 21.73 112 0 198 1568 0 2772 17.6 18.7 18.13 0.04
13500.0 310 100.9 0.5 5096 1517.3 0.5 16437 5592.27 0.55 248463 278963.93 21.73 310 160.2 0.55 5056 5855.0 21.73 112 0 198 1680 0 2970 17.6 18.7 18.13 0.04
14400.0 310 100.9 0.5 5406 1618.19 0.5 16435 5592.26 0.55 264898 284556.18 21.73 310 160.21 0.55 5366 6015.21 21.73 112 0 198 1792 0 3168 17.6 18.7 18.12 0.04
15300.0 376 101.04 0.5 5782 1719.23 0.5 16495 5592.34 0.55 281393 290148.52 21.73 370 160.26 0.55 5736 6175.47 21.73 112 0 198 1904 0 3366 17.6 18.7 18.12 0.04
16200.0 354 101.67 0.5 6136 1820.9 0.5 16470 5587.84 0.55 297863 295736.37 21.73 350 160.17 0.55 6086 6335.65 21.73 112 0 198 2016 0 3564 17.6 18.7 18.12 0.04
17100.0 310 100.89 0.5 6446 1921.8 0.5 16433 5586.58 0.55 314296 301322.95 21.73 310 160.08 0.55 6396 6495.72 21.73 112 0 198 2128 0 3762 17.6 18.7 18.1 0.03
18000.0 310 100.89 0.5 6756 2022.69 0.5 16437 5588.08 0.55 330733 306911.03 21.73 310 160.08 0.55 6706 6655.8 21.73 112 0 198 2240 0 3960 17.6 18.7 18.09 0.04
18900.0 376 101.03 0.5 7132 2123.72 0.5 16497 5588.18 0.55 347230 312499.21 21.73 370 160.14 0.55 7076 6815.94 21.73 112 0 198 2352 0 4158 17.6 18.6 18.09 0.04
19800.0 354 101.67 0.5 7486 2225.39 0.5 16471 5589.9 0.55 363701 318089.11 21.73 350 160.17 0.55 7426 6976.12 21.73 112 0 198 2464 0 4356 17.6 18.6 18.09 0.04
20700.0 310 100.89 0.5 7796 2326.29 0.5 16435 5589.39 0.55 380136 323678.5 21.73 310 160.13 0.55 7736 7136.24 21.73 112 0 198 2576 0 4554 17.6 18.6 18.07 0.03
21600.0 310 100.89 0.5 8106 2427.18 0.5 16438 5589.36 0.55 396574 329267.86 21.73 310 160.13 0.55 8046 7296.38 21.73 112 0 198 2688 0 4752 17.6 18.6 18.06 0.03
22500.0 376 101.04 0.5 8482 2528.22 0.5 16497 5588.94 0.55 413071 334856.8 21.73 370 160.19 0.55 8416 7456.57 21.73 112 0 198 2800 0 4950 17.6 18.6 18.06 0.03
23400.0 354 101.67 0.5 8836 2629.89 0.5 16464 5589.81 0.55 429535 340446.61 21.73 350 160.23 0.55 8766 7616.8 21.73 112 0 198 2912 0 5148 17.6 18.6 18.06 0.03
24300.0 310 100.9 0.5 9146 2730.79 0.5 16421 5593.2 0.55 445956 346039.81 21.73 310 160.24 0.55 9076 7777.04 21.73 112 0 198 3024 0 5346 17.5 18.6 18.05 0.03
25200.0 310 100.9 0.5 9456 2831.69 0.5 16428 5594.2 0.55 462384 351634.01 21.73 310 160.24 0.55 9386 7937.28 21.73 112 0 198 3136 0 5544 17.5 18.6 18.03 0.03
26100.0 376 101.04 0.5 9832 2932.73 0.5 16487 5594.29 0.55 478871 357228.3 21.73 370 160.3 0.55 9756 8097.58 21.73 112 0 198 3248 0 5742 17.5 18.6 18.02 0.03
27000.0 354 101.68 0.5 10186 3034.4 0.5 16459 5592.2 0.55 495330 362820.5 21.73 350 160.28 0.55 10106 8257.86 21.73 112 0 198 3360 0 5940 17.5 18.6 18.02 0.03
27900.0 310 100.9 0.5 10496 3135.3 0.5 16429 5592.76 0.55 511759 368413.26 21.73 310 160.18 0.55 10416 8418.05 21.73 112 0 198 3472 0 6138 17.5 18.6 18.0 0.03
28800.0 310 100.9 0.5 10806 3236.2 0.5 16436 5593.77 0.55 528195 374007.03 21.73 310 160.19 0.55 10726 8578.23 21.73 112 0 198 3584 0 6336 17.5 18.6 17.99 0.03
29700.0 376 101.04 0.5 11182 3337.24 0.5 16495 5593.34 0.55 544690 379600.37 21.73 370 160.24 0.55 11096 8738.48 21.73 112 0 198 3696 0 6534 17.5 18.6 17.99 0.03
30600.0 354 101.67 0.5 11536 3438.91 0.5 16458 5588.71 0.55 561148 385189.08 21.73 350 160.23 0.55 11446 8898.71 21.73 112 0 198 3808 0 6732 17.5 18.6 17.99 0.03
31500.0 310 100.9 0.5 11846 3539.81 0.5 16425 5593.19 0.55 577573 390782.27 21.73 310 160.24 0.55 11756 9058.95 21.73 112 0 198 3920 0 6930 17.4 18.6 17.96 0.03
32400.0 310 100.9 0.5 12156 3640.71 0.5 16431 5594.71 0.55 594004 396376.99 21.73 310 160.24 0.55 12066 9219.19 21.73 112 0 198 4032 0 7128 17.4 18.6 17.95 0.03
33300.0 376 101.04 0.5 12532 3741.75 0.5 16491 5594.8 0.55 610495 401971.78 21.73 370 160.3 0.55 12436 9379.49 21.73 112 0 198 4144 0 7326 17.4 18.5 17.95 0.03
34200.0 354 101.68 0.5 12886 3843.43 0.5 16456 5592.2 0.55 626951 407563.98 21.73 350 160.28 0.55 12786 9539.78 21.73 112 0 198 4256 0 7524 17.4 18.5 17.95 0.03
35100.0 310 100.9 0.5 13196 3944.32 0.5 16419 5591.67 0.55 643370 413155.65 21.73 310 160.24 0.55 13096 9700.01 21.73 112 0 198 4368 0 7722 17.4 18.5 17.93 0.03
36000.0 310 100.9 0.5 13506 4045.22 0.5 16433 5593.69 0.55 659803 418749.35 21.73 310 160.24 0.55 13406 9860.26 21.73 112 0 198 4480 0 7920 17.4 18.5 17.91 0.03
36900.0 376 101.04 0.5 13882 4146.26 0.5 16493 5593.78 0.55 676296 424343.12 21.73 370 160.3 0.55 13776 10020.56 21.73 112 0 198 4592 0 8118 17.4 18.5 17.91 0.03
37800.0 354 101.67 0.5 14236 4247.94 0.5 16456 5585.23 0.55 692752 429928.35 21.73 350 160.19 0.55 14126 10180.75 21.73 112 0 198 4704 0 8316 17.4 18.5 17.91 0.03
38700.0 310 100.89 0.5 14546 4348.83 0.5 16409 5584.69 0.55 709161 435513.05 21.73 310 160.15 0.55 14436 10340.9 21.73 112 0 198 4816 0 8514 17.3 18.5 17.89 0.03
39600.0 310 100.89 0.5 14856 4449.73 0.5 16425 5586.72 0.55 725586 441099.76 21.73 310 160.15 0.55 14746 10501.05 21.73 112 0 198 4928 0 8712 17.3 18.5 17.88 0.04
40500.0 376 101.04 0.5 15232 4550.76 0.5 16483 5586.29 0.55 742069 446686.05 21.73 370 160.21 0.55 15116 10661.25 21.73 112 0 198 5040 0 8910 17.3 18.5 17.87 0.04
41400.0 354 101.68 0.5 15586 4652.44 0.5 16456 5589.65 0.55 758525 452275.7 21.73 350 160.28 0.55 15466 10821.54 21.73 112 0 198 5152 0 9108 17.3 18.5 17.87 0.04
42300.0 310 100.9 0.5 15896 4753.34 0.5 16421 5589.79 0.55 774946 457865.49 21.73 310 160.18 0.55 15776 10981.72 21.73 112 0 198 5264 0 9306 17.3 18.5 17.85 0.04
43200.0 310 100.9 0.5 16206 4854.23 0.5 16431 5591.3 0.55 791377 463456.79 21.73 310 160.19 0.55 16086 11141.91 21.73 112 0 198 5376 0 9504 17.3 18.5 17.83 0.05
44100.0 376 101.04 0.5 16582 4955.27 0.5 16491 5591.38 0.55 807868 469048.17 21.73 370 160.25 0.55 16456 11302.16 21.73 112 0 198 5488 0 9702 17.2 18.4 17.83 0.05
45000.0 354 101.67 0.5 16936 5056.94 0.5 16450 5586.24 0.55 824318 474634.41 21.73 350 160.23 0.55 16806 11462.39 21.73 112 0 198 5600 0 9900 17.2 18.4 17.83 0.05
45900.0 310 100.9 0.5 17246 5157.84 0.5 16414 5587.5 0.55 840732 480221.91 21.73 310 160.18 0.55 17116 11622.57 21.73 112 0 198 5712 0 10098 17.2 18.5 17.81 0.05
46800.0 310 100.9 0.5 17556 5258.74 0.5 16425 5589.02 0.55 857157 485810.93 21.73 310 160.18 0.55 17426 11782.75 21.73 112 0 198 5824 0 10296 17.2 18.5 17.8 0.06
47700.0 376 101.04 0.5 17932 5359.78 0.5 16485 5589.09 0.55 873642 491400.02 21.73 370 160.24 0.55 17796 11942.99 21.73 112 0 198 5936 0 10494 17.2 18.5 17.8 0.06
48600.0 354 101.67 0.5 18286 5461.45 0.5 16444 5584.98 0.55 890086 496985.0 21.73 350 160.23 0.55 18146 12103.22 21.73 112 0 198 6048 0 10692 17.2 18.5 17.8 0.06
49500.0 310 100.9 0.5 18596 5562.35 0.5 16415 5590.14 0.55 906501 502575.13 21.73 310 160.24 0.55 18456 12263.46 21.73 112 0 198 6160 0 10890 17.1 18.5 17.77 0.06
50400.0 310 100.9 0.5 18906 5663.25 0.5 16435 5592.16 0.55 922936 508167.3 21.73 310 160.24 0.55 18766 12423.7 21.73 112 0 198 6272 0 11088 17.1 18.5 17.75 0.07
51300.0 376 101.04 0.5 19282 5764.29 0.5 16495 5592.25 0.55 939431 513759.54 21.73 370 160.3 0.55 19136 12584.0 21.73 112 0 198 6384 0 11286 17.1 18.5 17.75 0.07
52200.0 354 101.68 0.5 19636 5865.97 0.5 16452 5589.14 0.55 955883 519348.69 21.73 350 160.28 0.55 19486 12744.29 21.73 112 0 198 6496 0 11484 17.1 18.5 17.75 0.07
53100.0 310 100.9 0.5 19946 5966.86 0.5 16398 5589.12 0.55 972281 524937.81 21.73 310 160.24 0.55 19796 12904.53 21.73 112 0 198 6608 0 11682 17.1 18.6 17.74 0.07
54000.0 310 100.9 0.5 20256 6067.76 0.5 16404 5590.12 0.55 988685 530527.93 21.73 310 160.24 0.55 20106 13064.77 21.73 112 0 198 6720 0 11880 17.1 18.6 17.73 0.08
54900.0 376 101.04 0.5 20632 6168.8 0.5 16464 5590.2 0.55 1005149 536118.13 21.73 370 160.3 0.55 20476 13225.07 21.73 112 0 198 6832 0 12078 17.1 18.6 17.73 0.08
55800.0 354 101.68 0.5 20986 6270.48 0.5 16439 5588.63 0.55 1021588 541706.77 21.73 350 160.28 0.55 20826 13385.35 21.73 112 0 198 6944 0 12276 17.1 18.6 17.73 0.08
56700.0 310 100.9 0.5 21296 6371.38 0.5 16414 5591.16 0.55 1038002 547297.93 21.73 310 160.24 0.55 21136 13545.59 21.73 112 0 198 7056 0 12474 17.1 18.6 17.71 0.08
57600.0 310 100.9 0.5 21606 6472.28 0.5 16425 5592.16 0.55 1054427 552890.09 21.73 310 160.24 0.55 21446 13705.84 21.73 112 0 198 7168 0 12672 17.1 18.6 17.69 0.09
58500.0 376 101.04 0.5 21982 6573.32 0.5 16484 5591.74 0.55 1070911 558481.82 21.73 370 160.3 0.55 21816 13866.14 21.73 112 0 198 7280 0 12870 17.1 18.6 17.69 0.09
