# seed = 6, gamma = 1.0, beta = 0.0, dee = 1.0, dcc = 100.0, dec = 1000.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = EDGE 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 301.32 1.0 376 301.32 1.0 15589 15707.1 1.15 15589 15707.1 1.15 370 324.17 1.1 370 324.17 1.1 300 10 0 300 10 0 18.9 21.0 19.45 0.85
1800.0 356 302.05 1.0 732 603.37 1.0 15876 160520.75 20.99 31465 176227.84 20.99 352 3173.22 20.99 722 3497.39 20.99 300 10 0 600 20 0 18.8 18.9 18.9 0.0
2700.0 310 301.22 1.01 1042 904.59 1.01 15534 15768.84 1.15 46999 191996.68 20.99 310 325.31 1.1 1032 3822.69 20.99 300 10 0 900 30 0 17.7 18.9 18.42 0.03
3600.0 310 301.22 1.01 1352 1205.81 1.01 15534 15768.78 1.15 62533 207765.46 20.99 310 325.31 1.1 1342 4148.0 20.99 300 10 0 1200 40 0 17.7 18.9 18.23 0.06
4500.0 376 301.09 1.0 1728 1506.9 1.01 15589 15779.78 1.15 78122 223545.24 20.99 370 325.82 1.1 1712 4473.82 20.99 300 10 0 1500 50 0 17.6 18.7 18.23 0.06
5400.0 356 302.06 1.01 2084 1808.96 1.01 15904 22284.75 21.06 94026 245829.99 21.06 352 346.41 21.06 2064 4820.24 21.06 300 10 0 1800 60 0 17.6 18.7 18.23 0.06
6300.0 310 301.22 1.01 2394 2110.18 1.01 15581 15791.79 1.15 109607 261621.78 21.06 310 325.37 1.1 2374 5145.61 21.06 300 10 0 2100 70 0 17.6 18.7 18.24 0.05
7200.0 310 301.22 1.01 2704 2411.41 1.01 15584 15795.2 1.15 125191 277416.98 21.06 310 325.37 1.1 2684 5470.97 21.06 300 10 0 2400 80 0 17.6 18.7 18.25 0.04
8100.0 376 301.37 1.01 3080 2712.77 1.01 15641 15791.8 1.15 140832 293208.77 21.06 370 325.37 1.1 3054 5796.34 21.06 300 10 0 2700 90 0 17.6 18.7 18.25 0.04
9000.0 356 302.06 1.01 3436 3014.83 1.01 15933 22302.19 21.08 156765 315510.96 21.08 352 346.27 21.08 3406 6142.61 21.08 300 10 0 3000 100 0 17.6 18.7 18.25 0.04
9900.0 310 301.22 1.01 3746 3316.06 1.01 15589 15788.77 1.15 172354 331299.74 21.08 310 325.28 1.1 3716 6467.9 21.08 300 10 0 3300 110 0 17.6 18.7 18.23 0.04
10800.0 310 301.22 1.01 4056 3617.28 1.01 15590 15789.92 1.15 187944 347089.66 21.08 310 325.28 1.1 4026 6793.18 21.08 300 10 0 3600 120 0 17.6 18.7 18.16 0.05
