# seed = 5, gamma = 0.33, beta = 0.66, dee = 0.1, dcc = 25.0, dec = 10.0, dsCnd = 50.0, dLocalhost = 0.02, hostBroker = EDGE 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 11.59 0.05 376 11.59 0.05 15873 1161.1 0.13 15873 1161.1 0.13 370 27.64 0.13 370 27.64 0.13 109 3 198 109 3 198 18.9 21.0 19.27 0.65
1800.0 356 12.31 0.36 732 23.9 0.36 16159 168265.09 20.37 32032 169426.19 20.37 352 3274.19 20.37 722 3301.82 20.37 109 3 198 218 6 396 18.6 18.9 18.9 0.0
2700.0 310 11.46 0.05 1042 35.36 0.36 15813 1204.57 0.14 47845 170630.76 20.37 310 28.47 0.14 1032 3330.29 20.37 109 3 198 327 9 594 17.7 18.9 18.35 0.05
3600.0 310 11.46 0.05 1352 46.82 0.36 15814 1204.65 0.14 63659 171835.4 20.37 310 28.47 0.14 1342 3358.76 20.37 109 3 198 436 12 792 17.7 18.9 18.24 0.05
4500.0 376 11.6 0.05 1728 58.42 0.36 15869 1204.61 0.14 79528 173040.01 20.37 370 28.5 0.14 1712 3387.26 20.37 109 3 198 545 15 990 17.6 18.7 18.23 0.05
5400.0 356 12.31 0.36 2084 70.74 0.36 16192 7548.38 20.47 95720 180588.39 20.47 352 49.03 20.47 2064 3436.29 20.47 109 3 198 654 18 1188 17.6 18.7 18.23 0.05
6300.0 310 11.46 0.05 2394 82.2 0.36 15881 1220.56 0.14 111601 181808.95 20.47 310 28.73 0.14 2374 3465.02 20.47 109 3 198 763 21 1386 17.6 18.7 18.24 0.04
7200.0 310 11.46 0.05 2704 93.67 0.36 15880 1220.53 0.14 127481 183029.47 20.47 310 28.73 0.14 2684 3493.75 20.47 109 3 198 872 24 1584 17.6 18.7 18.26 0.04
8100.0 376 11.61 0.05 3080 105.27 0.36 15939 1220.56 0.14 143420 184250.03 20.47 370 28.76 0.14 3054 3522.52 20.47 109 3 198 981 27 1782 17.6 18.7 18.26 0.04
9000.0 356 12.31 0.36 3436 117.59 0.36 16220 7547.41 20.45 159640 191797.44 20.47 352 49.07 20.45 3406 3571.58 20.47 109 3 198 1090 30 1980 17.6 18.7 18.26 0.04
9900.0 310 11.46 0.05 3746 129.05 0.36 15859 1211.91 0.14 175499 193009.35 20.47 310 28.57 0.14 3716 3600.15 20.47 109 3 198 1199 33 2178 17.6 18.7 18.23 0.04
10800.0 310 11.46 0.05 4056 140.51 0.36 15869 1212.24 0.14 191368 194221.6 20.47 310 28.57 0.14 4026 3628.72 20.47 109 3 198 1308 36 2376 17.6 18.7 18.15 0.05
11700.0 376 11.61 0.05 4432 152.12 0.36 15929 1212.16 0.14 207297 195433.76 20.47 370 28.6 0.14 4396 3657.32 20.47 109 3 198 1417 39 2574 17.6 18.7 18.15 0.05
12600.0 354 12.24 0.36 4786 164.36 0.36 15890 1216.16 0.14 223187 196649.92 20.47 350 28.7 0.14 4746 3686.02 20.47 109 3 198 1526 42 2772 17.6 18.7 18.15 0.05
13500.0 310 11.46 0.05 5096 175.82 0.36 15826 1215.62 0.14 239013 197865.55 20.47 310 28.65 0.14 5056 3714.68 20.47 109 3 198 1635 45 2970 17.6 18.7 18.14 0.04
14400.0 310 11.46 0.05 5406 187.29 0.36 15826 1215.65 0.14 254839 199081.19 20.47 310 28.66 0.14 5366 3743.33 20.47 109 3 198 1744 48 3168 17.6 18.7 18.13 0.05
15300.0 376 11.61 0.05 5782 198.89 0.36 15885 1215.56 0.14 270724 200296.75 20.47 370 28.69 0.14 5736 3772.02 20.47 109 3 198 1853 51 3366 17.6 18.7 18.13 0.04
16200.0 354 12.24 0.36 6136 211.13 0.36 15857 1215.23 0.14 286581 201511.98 20.47 350 28.69 0.14 6086 3800.71 20.47 109 3 198 1962 54 3564 17.6 18.7 18.13 0.04
