# seed = 1, gamma = 0.0, beta = 0.33, dee = 10.0, dcc = 100.0, dec = 1000.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = CLOUD 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 136.29 1.15 376 136.29 1.15 16500 7664.22 1.19 16500 7664.22 1.19 370 360.71 1.19 370 360.71 1.19 211 0 99 211 0 99 18.9 21.0 19.37 0.77
1800.0 356 137.12 1.16 732 273.4 1.16 16788 190337.9 22.28 33288 198002.13 22.28 352 3791.53 22.28 722 4152.23 22.28 211 0 99 422 0 198 18.9 18.9 18.9 0.0
2700.0 310 136.19 1.16 1042 409.59 1.16 16440 7691.67 1.19 49728 205693.8 22.28 310 360.61 1.19 1032 4512.85 22.28 211 0 99 633 0 297 17.7 18.9 18.42 0.03
3600.0 310 136.19 1.16 1352 545.77 1.16 16440 7691.68 1.19 66168 213385.48 22.28 310 360.61 1.19 1342 4873.46 22.28 211 0 99 844 0 396 17.7 18.9 18.22 0.05
4500.0 376 136.06 1.15 1728 681.83 1.16 16496 7687.66 1.19 82664 221073.14 22.28 370 361.22 1.19 1712 5234.68 22.28 211 0 99 1055 0 495 17.6 18.7 18.21 0.05
5400.0 356 137.13 1.16 2084 818.96 1.16 16824 14408.98 22.38 99488 235482.12 22.38 352 383.43 22.38 2064 5618.11 22.38 211 0 99 1266 0 594 17.6 18.7 18.21 0.05
6300.0 310 136.19 1.16 2394 955.15 1.16 16514 7714.32 1.19 116002 243196.45 22.38 310 360.77 1.19 2374 5978.87 22.38 211 0 99 1477 0 693 17.6 18.7 18.21 0.04
7200.0 310 136.19 1.16 2704 1091.35 1.16 16516 7715.49 1.19 132518 250911.94 22.38 310 360.77 1.19 2684 6339.64 22.38 211 0 99 1688 0 792 17.6 18.7 18.23 0.04
8100.0 376 136.34 1.16 3080 1227.69 1.16 16575 7716.09 1.19 149093 258628.03 22.38 370 361.37 1.19 3054 6701.02 22.38 211 0 99 1899 0 891 17.6 18.7 18.23 0.04
