# seed = 2, gamma = 0.66, beta = 0.33, dee = 0.1, dcc = 5.0, dec = 1000.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = EDGE 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 221.19 1.0 376 221.19 1.0 15284 10849.3 1.15 15284 10849.3 1.15 370 313.93 1.03 370 313.93 1.03 205 6 99 205 6 99 18.9 21.0 19.35 0.75
1800.0 356 222.91 1.0 732 444.1 1.0 15569 179509.77 20.56 30853 190359.07 20.56 352 3730.0 20.56 722 4043.93 20.56 205 6 99 410 12 198 18.9 18.9 18.9 0.0
2700.0 310 221.08 1.01 1042 665.18 1.01 15222 10867.16 1.15 46075 201226.24 20.56 310 313.37 1.03 1032 4357.3 20.56 205 6 99 615 18 297 17.6 18.9 18.29 0.06
3600.0 310 221.08 1.01 1352 886.26 1.01 15221 10866.01 1.15 61296 212092.25 20.56 310 313.37 1.03 1342 4670.67 20.56 205 6 99 820 24 396 17.6 18.9 18.23 0.06
4500.0 376 220.9 1.0 1728 1107.16 1.01 15277 10882.45 1.15 76573 222974.7 20.56 370 314.81 1.03 1712 4985.48 20.56 205 6 99 1025 30 495 17.6 18.7 18.22 0.05
5400.0 356 222.92 1.01 2084 1330.08 1.01 15606 17223.2 20.66 92179 240197.9 20.66 352 337.08 20.66 2064 5322.55 20.66 205 6 99 1230 36 594 17.6 18.7 18.22 0.05
6300.0 310 221.09 1.01 2394 1551.17 1.01 15298 10947.3 1.15 107477 251145.2 20.66 310 313.59 1.03 2374 5636.15 20.66 205 6 99 1435 42 693 17.6 18.7 18.23 0.05
7200.0 310 221.09 1.01 2704 1772.26 1.01 15294 10942.69 1.15 122771 262087.9 20.66 310 313.59 1.03 2684 5949.74 20.66 205 6 99 1640 48 792 17.6 18.7 18.25 0.04
8100.0 376 221.23 1.01 3080 1993.49 1.01 15352 10942.57 1.15 138123 273030.47 20.66 370 314.6 1.03 3054 6264.33 20.66 205 6 99 1845 54 891 17.6 18.7 18.25 0.04
9000.0 356 222.92 1.01 3436 2216.42 1.01 15621 17219.59 20.62 153744 290250.06 20.66 352 337.08 20.62 3406 6601.41 20.66 205 6 99 2050 60 990 17.6 18.7 18.25 0.04
9900.0 310 221.08 1.01 3746 2437.5 1.01 15252 10886.17 1.15 168996 301136.23 20.66 310 313.35 1.03 3716 6914.77 20.66 205 6 99 2255 66 1089 17.6 18.7 18.23 0.04
10800.0 310 221.08 1.01 4056 2658.58 1.01 15263 10895.37 1.15 184259 312031.6 20.66 310 313.35 1.03 4026 7228.12 20.66 205 6 99 2460 72 1188 17.6 18.7 18.15 0.05
11700.0 376 221.22 1.01 4432 2879.8 1.01 15321 10895.23 1.15 199580 322926.83 20.66 370 314.35 1.03 4396 7542.47 20.66 205 6 99 2665 78 1287 17.6 18.7 18.15 0.05
12600.0 354 221.86 1.01 4786 3101.67 1.01 15285 10886.36 1.15 214865 333813.2 20.66 350 316.41 1.03 4746 7858.89 20.66 205 6 99 2870 84 1386 17.6 18.7 18.15 0.05
13500.0 310 221.09 1.01 5096 3322.75 1.01 15205 10852.32 1.15 230070 344665.51 20.66 310 313.41 1.03 5056 8172.3 20.66 205 6 99 3075 90 1485 17.6 18.7 18.14 0.05
14400.0 310 221.09 1.01 5406 3543.84 1.01 15207 10855.77 1.15 245277 355521.28 20.66 310 313.41 1.03 5366 8485.72 20.66 205 6 99 3280 96 1584 17.6 18.7 18.13 0.05
15300.0 376 221.23 1.01 5782 3765.07 1.01 15266 10855.62 1.15 260543 366376.9 20.66 370 314.42 1.03 5736 8800.13 20.66 205 6 99 3485 102 1683 17.6 18.7 18.13 0.05
16200.0 354 221.86 1.01 6136 3986.92 1.01 15237 10847.57 1.15 275780 377224.47 20.66 350 316.37 1.03 6086 9116.5 20.66 205 6 99 3690 108 1782 17.6 18.7 18.13 0.05
17100.0 310 221.08 1.01 6446 4208.0 1.01 15205 10846.7 1.15 290985 388071.17 20.66 310 313.35 1.03 6396 9429.85 20.66 205 6 99 3895 114 1881 17.6 18.7 18.11 0.04
18000.0 310 221.08 1.01 6756 4429.08 1.01 15209 10849.01 1.15 306194 398920.18 20.66 310 313.34 1.03 6706 9743.19 20.66 205 6 99 4100 120 1980 17.6 18.7 18.1 0.04
18900.0 376 221.22 1.01 7132 4650.3 1.01 15268 10850.0 1.15 321462 409770.18 20.66 370 314.35 1.03 7076 10057.54 20.66 205 6 99 4305 126 2079 17.6 18.6 18.1 0.04
19800.0 354 221.86 1.01 7486 4872.16 1.01 15236 10844.21 1.15 336698 420614.39 20.66 350 316.37 1.03 7426 10373.92 20.66 205 6 99 4510 132 2178 17.6 18.6 18.1 0.04
20700.0 310 221.08 1.01 7796 5093.24 1.01 15198 10844.65 1.15 351896 431459.04 20.66 310 313.37 1.03 7736 10687.29 20.66 205 6 99 4715 138 2277 17.6 18.6 18.08 0.03
21600.0 310 221.08 1.01 8106 5314.32 1.01 15202 10846.96 1.15 367098 442306.0 20.66 310 313.37 1.03 8046 11000.66 20.66 205 6 99 4920 144 2376 17.6 18.6 18.07 0.03
22500.0 376 221.22 1.01 8482 5535.55 1.01 15260 10846.8 1.15 382358 453152.8 20.66 370 314.38 1.03 8416 11315.04 20.66 205 6 99 5125 150 2475 17.6 18.6 18.07 0.03
23400.0 354 221.86 1.01 8836 5757.41 1.01 15232 10843.74 1.15 397590 463996.54 20.66 350 316.41 1.03 8766 11631.45 20.66 205 6 99 5330 156 2574 17.6 18.6 18.07 0.03
24300.0 310 221.09 1.01 9146 5978.5 1.01 15196 10849.24 1.15 412786 474845.78 20.66 310 313.45 1.03 9076 11944.9 20.66 205 6 99 5535 162 2673 17.5 18.6 18.05 0.03
25200.0 310 221.09 1.01 9456 6199.59 1.01 15206 10858.44 1.15 427992 485704.22 20.66 310 313.45 1.03 9386 12258.34 20.66 205 6 99 5740 168 2772 17.5 18.6 18.04 0.03
26100.0 376 221.23 1.01 9832 6420.82 1.01 15264 10858.29 1.15 443256 496562.52 20.66 370 314.45 1.03 9756 12572.79 20.66 205 6 99 5945 174 2871 17.5 18.6 18.04 0.03
