# seed = 5, gamma = 1.0, beta = 0.66, dee = 0.1, dcc = 5.0, dec = 50.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = EDGE 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 35.98 0.15 376 35.98 0.15 15873 1962.44 0.2 15873 1962.44 0.2 370 50.58 0.19 370 50.58 0.19 102 10 198 102 10 198 18.9 21.0 19.39 0.8
1800.0 356 36.7 0.36 732 72.67 0.36 16159 167968.26 20.47 32032 169930.7 20.47 352 3274.67 20.47 722 3325.24 20.47 102 10 198 204 20 396 18.6 18.9 18.9 0.0
2700.0 310 35.87 0.15 1042 108.54 0.36 15812 1994.24 0.2 47844 171924.94 20.47 310 51.2 0.19 1032 3376.44 20.47 102 10 198 306 30 594 17.7 18.9 18.41 0.03
3600.0 310 35.87 0.15 1352 144.41 0.36 15814 1994.81 0.2 63658 173919.76 20.47 310 51.2 0.19 1342 3427.64 20.47 102 10 198 408 40 792 17.6 18.7 18.23 0.05
4500.0 376 36.01 0.15 1728 180.42 0.36 15869 1994.45 0.2 79527 175914.2 20.47 370 51.2 0.19 1712 3478.84 20.47 102 10 198 510 50 990 17.6 18.7 18.23 0.05
5400.0 356 36.71 0.36 2084 217.13 0.36 16194 8360.13 20.57 95721 184274.34 20.57 352 71.8 20.57 2064 3550.64 20.57 102 10 198 612 60 1188 17.6 18.7 18.23 0.05
6300.0 310 35.87 0.15 2394 253.0 0.36 15880 2006.88 0.2 111601 186281.22 20.57 310 51.37 0.19 2374 3602.01 20.57 102 10 198 714 70 1386 17.6 18.7 18.23 0.05
7200.0 310 35.87 0.15 2704 288.87 0.36 15880 2006.93 0.2 127481 188288.15 20.57 310 51.37 0.19 2684 3653.38 20.57 102 10 198 816 80 1584 17.6 18.7 18.26 0.04
8100.0 376 36.02 0.15 3080 324.89 0.36 15939 2006.89 0.2 143420 190295.04 20.57 370 51.37 0.19 3054 3704.75 20.57 102 10 198 918 90 1782 17.6 18.7 18.26 0.04
