# seed = 8, gamma = 0.0, beta = 0.33, dee = 10.0, dcc = 25.0, dec = 50.0, dsCnd = 150.0, dLocalhost = 0.02, hostBroker = EDGE 
#
# The columns have the following meaning: 
# instant[SECONDS] commCountUploadPartial delaySumUploadPartial[SECONDS] delayMaxUploadPartial[SECONDS] commCountUploadTot delaySumUploadTot[SECONDS] delayMaxUploadTot[SECONDS] commCountDownloadPartial delaySumDownloadPartial[SECONDS] delayMaxDownloadPartial[SECONDS] commCountDownloadTot delaySumDownloadTot[SECONDS] delayMaxDownloadTot[SECONDS] commCountDownloadMaxPartial delaySumDownloadMaxPartial[SECONDS] delayMaxDownloadMaxPartial[SECONDS] commCountDownloadMaxTot delaySumDownloadMaxTot[SECONDS] delayMaxDownloadMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot minTemp maxTemp avgTemp varianceTemp
0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0 17.0 25.0 21.0 0.0
900.0 376 27.32 0.16 376 27.32 0.16 15771 1540.83 0.2 15771 1540.83 0.2 370 53.89 0.19 370 53.89 0.19 211 0 99 211 0 99 18.9 21.0 19.36 0.76
1800.0 356 28.08 0.36 732 55.39 0.36 16060 166495.19 20.35 31831 168036.02 20.35 352 3275.71 20.35 722 3329.61 20.35 211 0 99 422 0 198 18.9 18.9 18.9 0.0
2700.0 310 27.2 0.16 1042 82.59 0.36 15711 1576.84 0.2 47542 169612.86 20.35 310 54.31 0.2 1032 3383.92 20.35 211 0 99 633 0 297 18.1 18.9 18.45 0.03
3600.0 310 27.2 0.16 1352 109.79 0.36 15712 1576.8 0.2 63254 171189.66 20.35 310 54.31 0.2 1342 3438.23 20.35 211 0 99 844 0 396 17.6 18.9 18.24 0.06
4500.0 376 27.34 0.16 1728 137.12 0.36 15768 1576.55 0.2 79022 172766.21 20.35 370 54.62 0.2 1712 3492.84 20.35 211 0 99 1055 0 495 17.6 18.7 18.24 0.05
5400.0 356 28.09 0.36 2084 165.21 0.36 16084 7885.7 20.41 95106 180651.91 20.41 352 74.98 20.41 2064 3567.82 20.41 211 0 99 1266 0 594 17.6 18.7 18.24 0.05
6300.0 310 27.2 0.16 2394 192.42 0.36 15761 1591.18 0.2 110867 182243.09 20.41 310 54.55 0.2 2374 3622.36 20.41 211 0 99 1477 0 693 17.6 18.7 18.24 0.05
7200.0 310 27.2 0.16 2704 219.62 0.36 15759 1590.54 0.2 126626 183833.63 20.41 310 54.54 0.2 2684 3676.9 20.41 211 0 99 1688 0 792 17.6 18.7 18.25 0.04
8100.0 376 27.35 0.16 3080 246.97 0.36 15816 1590.5 0.2 142442 185424.13 20.41 370 54.85 0.2 3054 3731.75 20.41 211 0 99 1899 0 891 17.6 18.7 18.25 0.04
9000.0 356 28.09 0.36 3436 275.06 0.36 16113 7899.27 20.44 158555 193323.4 20.44 352 75.09 20.44 3406 3806.83 20.44 211 0 99 2110 0 990 17.6 18.7 18.25 0.04
9900.0 310 27.2 0.16 3746 302.26 0.36 15776 1607.16 0.2 174331 194930.56 20.44 310 54.84 0.2 3716 3861.67 20.44 211 0 99 2321 0 1089 17.6 18.7 18.23 0.04
10800.0 310 27.2 0.16 4056 329.46 0.36 15776 1606.87 0.2 190107 196537.44 20.44 310 54.83 0.2 4026 3916.5 20.44 211 0 99 2532 0 1188 17.6 18.7 18.15 0.05
11700.0 376 27.34 0.16 4432 356.8 0.36 15836 1607.28 0.2 205943 198144.72 20.44 370 55.14 0.2 4396 3971.65 20.44 211 0 99 2743 0 1287 17.6 18.7 18.15 0.05
12600.0 354 27.98 0.36 4786 384.78 0.36 15793 1606.82 0.2 221736 199751.54 20.44 350 55.09 0.2 4746 4026.73 20.44 211 0 99 2954 0 1386 17.6 18.7 18.15 0.05
13500.0 310 27.2 0.16 5096 411.98 0.36 15726 1603.7 0.2 237462 201355.24 20.44 310 54.89 0.2 5056 4081.63 20.44 211 0 99 3165 0 1485 17.6 18.7 18.14 0.05
14400.0 310 27.2 0.16 5406 439.18 0.36 15728 1603.82 0.2 253190 202959.06 20.44 310 54.89 0.2 5366 4136.51 20.44 211 0 99 3376 0 1584 17.6 18.7 18.13 0.05
15300.0 376 27.35 0.16 5782 466.53 0.36 15786 1604.0 0.2 268976 204563.06 20.44 370 55.2 0.2 5736 4191.71 20.44 211 0 99 3587 0 1683 17.6 18.7 18.13 0.05
16200.0 354 27.98 0.36 6136 494.51 0.36 15757 1598.77 0.2 284733 206161.83 20.44 350 55.02 0.2 6086 4246.73 20.44 211 0 99 3798 0 1782 17.6 18.7 18.13 0.05
17100.0 310 27.2 0.16 6446 521.7 0.36 15718 1588.81 0.2 300451 207750.64 20.44 310 54.63 0.2 6396 4301.36 20.44 211 0 99 4009 0 1881 17.6 18.7 18.11 0.04
18000.0 310 27.2 0.16 6756 548.9 0.36 15721 1589.16 0.2 316172 209339.8 20.44 310 54.62 0.2 6706 4355.98 20.44 211 0 99 4220 0 1980 17.6 18.7 18.1 0.04
18900.0 376 27.34 0.16 7132 576.24 0.36 15780 1589.31 0.2 331952 210929.11 20.44 370 54.93 0.2 7076 4410.91 20.44 211 0 99 4431 0 2079 17.6 18.6 18.1 0.04
19800.0 354 27.97 0.36 7486 604.21 0.36 15754 1591.26 0.2 347706 212520.37 20.44 350 54.88 0.2 7426 4465.79 20.44 211 0 99 4642 0 2178 17.6 18.6 18.1 0.04
